user,item,rating
John Scofield,Empress Tap Tremolo,1
John Scofield,Electro-Harmonix Micro Synthesizer,1
John Scofield,Neunaber Wet Reverb V3,1
John Scofield,J. Rockett Audio Designs BLUENOTE Pro Guitar Distortion Effects,1
John Scofield,Jam Pedals WaterFall Chorus & Vibrato,1
John Scofield,TC Electronic PolyTune Polyphonic Tuner,1
John Scofield,Line 6 FM4 Filter Modeler,1
John Scofield,Ibanez CS9,1
John Scofield,Boomerang Phrase Sampler,1
John Scofield,TC Electronic Hall Of Fame Reverb,1
John Squire,Dunlop Buddy Guy Signature Cry Baby Wah Wah,1
John Squire,Dunlop Dallas Arbiter Fuzz Face,1
John Squire,Ibanez CS9,1
John Squire,Ibanez TS9 Tube Screamer,1
John Squire,Boss PH-2 Super Phaser,1
John Squire,Boss BF-2 Flanger,1
John Squire,Boss VB-2 Vibrato Guitar Effect,1
John Squire,Ibanez SC-10 Super Stereo Chorus,1
John Squire,Boss TU-3 Chromatic Tuner,1
John Squire,Jen Cry Baby Super Wah,1
John Squire,Electro-Harmonix Stereo Memory Man with Hazarai,1
John Sykes,Dunlop Cry Baby Wah,1
John Ulhoa,Line 6 POD HD500,1
John Ulhoa,Boss FS-5U Nonlatching Footswitch,1
John Ulhoa,DigiTech Whammy DT Drop Tune,1
John-Angus MacDonald,Line 6 DL4 Delay Modeler,1
John-Angus MacDonald,MXR M133 Micro Amp,1
Johnny A.,TC Electronic Polytune Noir Mini 2 Tuner,1
Johnny A.,Xotic Effects XW1 Wah Wah,1
Johnny A.,Jetter Gear Johnny A Overdrive,1
Johnny A.,TC Electronic Hall Of Fame Reverb,1
Johnny A.,TC Electronic Ditto X2 Looper Effects,1
Johnny A.,British Pedal Company 50th Anniversary MKI Tone Bender,1
Johnny A.,TC Electronic PolyTune Clip,1
Johnny A.,TC Electronic Flashback Delay,1
Johnny A.,Dunlop CBM95 Cry Baby Mini Wah,1
Johnny A.,DigiTech JamMan Delay,1
Johnny A.,DigiTech JamMan Solo Looper,1
Johnny A.,Radial Engineering Tonebone JX-2 Pro Switchbone,1
Johnny A.,Klon Centaur Professional Overdrive Guitar,1
Johnny A.,Xotic Effects EP Booster,1
Johnny A.,DigiTech JML2 JamMan Stereo Looper and Phrase Sampler,1
Johnny A.,TC Electronic NDR-1 Nova Drive,1
Johnny Aries,Boss BD-2 Blues Driver,1
Johnny Aries,MXR Carbon Copy Analog Delay,1
Johnny Aries,Boss TU-3 Chromatic Tuner,1
Johnny Aries,Boss CE-5 Chorus Ensemble,1
Johnny Aries,Electro-Harmonix Holy Grail Nano Reverb,1
Johnny Bond,Electro-Harmonix POG2 Polyphonic Octave Generator,1
Johnny Bond,ZVex Vexter Series Fuzz Factory,1
Johnny Bond,MXR M78 Custom Badass '78 Distortion,1
Johnny Bond,Electro-Harmonix Small Stone (Nano Chassis) Analog Phase Shifter,1
Johnny Bond,Ibanez TS9 Tube Screamer,1
Johnny Bond,Strymon Flint Tremolo & Reverb,1
Johnny Bond,Way Huge Electronics Green Rhino MkII Overdrive,1
Johnny Bond,DigiTech Whammy Pitch-Shifting,1
Johnny Bond,Boss Roland RE-20 Space Echo,1
Johnny Bond,Electro-Harmonix Holy Grail Reverb,1
Johnny Depp,Fulltone Tube Tape Echo,1
Johnny Hiland,DigiTech Hardwire Series TR-7 Stereo Tremolo and Rotary,1
Johnny Hiland,TC Electronic MojoMojo Overdrive,1
Johnny Hiland,Eventide PitchFactor Harmonizer,1
Johnny Hiland,DigiTech Mosaic 12-String Emulator,1
Johnny Hiland,TC Electronic Hall Of Fame Reverb,1
Johnny Hiland,Empress Compressor,1
Johnny Hiland,DigiTech Polara Reverb,1
Johnny Hiland,DigiTech Hardwire SP-7 Stereo Phaser,1
Johnny Hiland,Voodoo Lab Power MONDO,1
Johnny Hiland,Visual Sound V2CMP66 Comp 66 Compression,1
Johnny Hiland,Boss TU-2 Chromatic Tuner,1
Johnny Hiland,DigiTech XMM Metal Master Heavy Metal Distortion,1
Johnny Hiland,DigiTech XHP Hyper Phase,1
Johnny Hiland,Barber Small Fry Overdrive,1
Johnny Hiland,TC Electronic Polytune 2 Tuner,1
Johnny Hiland,DigiTech Hardwire HT-6 Polyphonic Tuner,1
Johnny Hiland,TC Electronic HyperGravity Compressor,1
Johnny Hiland,Wampler Ego Compressor,1
Johnny Hiland,Barber Tone Press Parallel Compressor,1
Johnny Hiland,Big Joe Stomp Box Company Vintage Tube,1
Johnny Hiland,Visual Sound 1 SPOT - Space-Saving 9V DC Adapter,1
Johnny Hiland,Jetter Red Shift Overdrive,1
Johnny Marr,Carl Martin Compressor/Limiter,1
Johnny Marr,Carl Martin Hot Drive 'n' Boost,1
Johnny Marr,Carl Martin PlexiTone,1
Johnny Marr,Carl Martin AC-Tone,1
Johnny Marr,Carl Martin Chorus xII,1
Johnny Marr,Carl Martin Headroom,1
Johnny Marr,Boss TU-3 Chromatic Tuner,1
Johnny Marr,Carl Martin Buff Deluxe,1
Johnny Marr,Boss CE-2 Chorus Guitar Effect,1
Johnny Marr,Ibanez CS-505,1
Johnny Marr,Carl Martin 3 Band Parametric Pre-Amp,1
Johnny Marr,Carl Martin Hydra Boost,1
Johnny Marr,Carl Martin Two Faze Phaser,1
Johnny Marr,Carl Martin AC-Tone Single Channel,1
Johnny Marr,Diamond Opto-Compressor,1
Johnny Marr,Carl Martin PlexiTone single channel,1
Johnny Marr,Boss FS-5L Latching Footswitch,1
Johnny Ramone,Boss TU-12H Chromatic Tuner,1
Johnny Stevens,Boss DD-7 Digital Delay,1
Johnny Stevens,Korg Pitchblack Chromatic Tuner,1
Johnny Stevens,Eventide H9 Harmonizer Multi-Effects,1
Johnny Stevens,Boss PS-5 SUPER Shifter,1
Johnny Stevens,Electro-Harmonix Big Muff Pi with Tone Wicker,1
Johnny Stevens,EarthQuaker Devices Ghost Echo Reverb,1
Johnny Stevens,MXR Carbon Copy Analog Delay,1
Johnny Stevens,Boss BD-2 Blues Driver,1
Johnny Stevens,EarthQuaker Devices Dunes,1
Johnny Stevens,DigiTech 20th Anniversary Chrome Whammy,1
Johnny Stevens,Ernie Ball Volume,1
Johnny Stevens,Ibanez TS808 The Original Tube Screamer,1
Johnny Stevens,EarthQuaker Devices Afterneath,1
Johnny Winter,Boss CE-2 Chorus Guitar Effect,1
Jon Anderson,Roland GR-30 Guitar Synthesizer,1
Jon Bon Jovi,Boss DD-20 Giga Delay Digital Delay,1
Jon Bon Jovi,Fulltone Full-Drive2 Mosfet,1
Jon Deiley,Strymon TimeLine - Multidimensional Delay Effects - Delay,1
Jon Deiley,Strymon Mobius Modulation,1
Jon Deiley,Strymon El Capistan dTape Echo Delay,1
Jon Deiley,Empress Effects Phaser,1
Jon Deiley,Empress Fuzz,1
Jon Deiley,Strymon BigSky Multidimensional Reverberator - Reverb,1
Jon Deiley,Seymour Duncan 805 Overdrive,1
Jon Deiley,ISP Technologies Decimator II Noise Reduction,1
Jon Deiley,Danelectro Back Talk Reverse Delay,1
Jon Deiley,TC Electronic Polytune Noir Mini 2 Tuner,1
Jon Deiley,Strymon BlueSky Reverberator,1
Jon Foreman,DigiTech Synth Wah,1
Jon Foreman,Danelectro Cool Cat Chorus,1
Jon Foreman,Electro-Harmonix Hog Guitar Synthesizer,1
Jon Foreman,Ibanez AD9 Analog Delay,1
Jon Foreman,Boss GE-7 Equalizer,1
Jon Foreman,Devi Ever Never Drive Fuzz,1
Jon Foreman,JHS Boss DS-1 Synth Deluxe,1
Jon Foreman,Malekko Heavy Industry B:Assmaster Distortion,1
Jon Fratelli,Ibanez TS9 Tube Screamer,1
Jon Fratelli,Ibanez TS808 The Original Tube Screamer,1
Jon Fratelli,Pete Cornish SS-3,1
Jon Fratelli,Electro-Harmonix Holy Grail Reverb,1
Jon Fratelli,Boss MD-2 Mega Distortion,1
Jon Fratelli,Demeter FUZ-1 Fuzzulator,1
Jon Fratelli,MXR M133 Micro Amp,1
Jon Fratelli,Line 6 ToneCore Echo Park Delay,1
Jon Fratelli,Boss TU-2 Chromatic Tuner,1
Jon Fratelli,Voodoo Lab Power 2 Plus,1
Jon Fratelli,Boss OC-3 SUPER Octave,1
Jon Fratelli,T-Rex Engineering Mudhoney Distortion,1
Jon Fratelli,Boss DD-3 Digital Delay,1
Jon Gomm,Boss OC-3 SUPER Octave,1
Jon Gomm,Wampler Ego Compressor,1
Jon Gomm,Boss VE-20 Vocal Performer Twin,1
Jon Gomm,Boss PQ-3B Bass parametric Equalizer,1
Jon Gomm,Boss RV-5 Digital Reverb Effects,1
Jon Gomm,Boss LS-2 Line Selector/Power Supply,1
Jon Gomm,Boss DD-7 Digital Delay,1
Jon Gomm,Boss FBM-1 Fender '59 Bassman,1
Jon Graboff,Strymon Lex Rotary Rotating Speaker Effects,1
Jon Graboff,Strymon Brigadier dBucket Delay,1
Jon Graboff,Eventide TimeFactor Twin Delay,1
Jon Graboff,Strymon BlueSky Reverberator,1
Jon Graboff,Blackstone Mosfet Overdrive,1
Jon Graboff,Voodoo Lab Power 2 Plus,1
Jon Graboff,Strymon El Capistan dTape Echo Delay,1
Jon Gutwillig,Boss FS-5U Nonlatching Footswitch,1
Jon Gutwillig,Roland VG-99 V-Guitar System,1
Jon Gutwillig,Roland FC-300,1
Jon Gutwillig,Boss DD-5 Digital Delay,1
Jon Gutwillig,Boss RV-5 Digital Reverb Effects,1
Jon Gutwillig,Boss TU-2 Chromatic Tuner,1
Jon Gutwillig,Boss DD-7 Digital Delay,1
Jon Gutwillig,Boss GE-7 Equalizer,1
Jon Gutwillig,Boss OD-20 Drive Zone Twin w/COSM,1
Jon Herington,Providence DLY-4 Chrono Delay,1
Jona Weinhofen,WMD Geiger Counter,1
Jona Weinhofen,Electro-Harmonix Sovtek Big Muff Pi,1
Jona Weinhofen,Mid-Fi Electronics Pitch Pirate,1
Jona Weinhofen,TC Electronic Spark Booster,1
Jona Weinhofen,TC Electronic ND-1 Nova Delay,1
Jona Weinhofen,TC Electronic NR-1 Nova Reverb,1
Jona Weinhofen,TC Electronic Hall Of Fame Reverb,1
Jona Weinhofen,Maxon OD808 Overdrive,1
Jona Weinhofen,Mid-Fi Electronics Glitch Computer,1
Jona Weinhofen,Boss NS-2 Noise Suppressor,1
Jona Weinhofen,Dr. Scientist Reverberator,1
Jona Weinhofen,Voodoo Lab Power AC,1
Jona Weinhofen,Providence DLY-4 Chrono Delay,1
Jona Weinhofen,Boss PH-2 Super Phaser,1
Jona Weinhofen,Boss RV-5 Digital Reverb Effects,1
Jona Weinhofen,Lastgasp Art Laboratories Steroid Overdrive,1
Jona Weinhofen,TC Electronic Flashback Delay,1
Jona Weinhofen,Electro-Harmonix Micro POG,1
Jona Weinhofen,Voodoo Lab GCX Guitar Audio Switcher,1
Jona Weinhofen,Boss DD-7 Digital Delay,1
Jona Weinhofen,TC Electronic Dark Matter Distortion,1
Jona Weinhofen,TC Electronic Ditto Looper,1
Jonathan Kreisberg,Boss DD-7 Digital Delay,1
Jonathan Kreisberg,Electro-Harmonix Micro POG,1
Jonathan Kreisberg,Boss FS-5U Nonlatching Footswitch,1
Jonathan Kreisberg,Voodoo Lab Sparkle Drive,1
Jonathan Kreisberg,Ebtech 2-Channel Hum Eliminator,1
Jonathan Kreisberg,Ernie Ball VP JR. Passive Volume,1
Jonathan Meiburg,TC Electronic PolyTune Polyphonic Tuner,1
Jonathan Meiburg,Fulltone Full-Drive2 Mosfet,1
Jonathan Meiburg,EarthQuaker Devices Disaster Transport Jr.,1
Jonathan Meiburg,Electro-Harmonix Freeze Sound Retainer Compression,1
Jonathan Meiburg,Electro-Harmonix Bad Stone Phase Shifter,1
Jonathan Meiburg,Moog MF Delay Minifooger Analog Delay,1
Jonathan Meiburg,ZVex Mastotron Fuzz,1
Jonathan Meiburg,Xotic Effects EP Booster,1
Jonathan Meiburg,TC Electronic Hall Of Fame Reverb,1
Jonathan Steingard,Ibanez TS808 The Original Tube Screamer,1
Jonathan Steingard,MXR Carbon Copy Analog Delay,1
Jonathan Wilson,Catalinbread Pareidolia,1
Jonathan Wilson,Mu-Tron Micro V,1
Jonathan Wilson,Fulltone Tube Tape Echo,1
Jonathan Wilson,Fulltone Supa-Trem ST-1 Tremolo,1
Jonathan Wilson,MXR Carbon Copy Analog Delay,1
Jonathan Wilson,Dunlop Uni-Vibe Stereo Chorus,1
Jonathan Wilson,Catalinbread Royal Albert Hall (RAH),1
Jonathan Wilson,Korg Pitchblack Chromatic Tuner,1
Jonathan Wilson,Eventide Space Reverb,1
Jonathan Wilson,Catalinbread Bell Epoch,1
Jonathan Wilson,Malekko Heavy Industry E616 Analog Delay,1
Jonathan Wilson,MXR CSP-026 Handwired 1974 Vintage Phase 90,1
Jonathan Wilson,Danelectro FAB Chorus,1
Jonathan Wilson,Xotic Effects EP Booster,1
Jonathan Wilson,Electro-Harmonix Holy Grail Nano Reverb,1
Jonathan Wilson,Electro-Harmonix Small Stone (Nano Chassis) Analog Phase Shifter,1
Jonathan Wilson,Pro Co Rat 2 Distortion/Fuzz/Overdrive,1
Jonathan Wilson,Belcat Analog Delay,1
Jonathan Wilson,Electro-Harmonix XO Holy Grail Plus Variable Reverb,1
Jonnie Russell,T-Rex Engineering Mudhoney Distortion,1
Jonny Ashburn,Ibanez TS9DX Turbo Tube Screamer,1
Jonny Ashburn,Ernie Ball VP JR. Passive Volume,1
Jonny Ashburn,Boss CS-3 Compression Sustainer,1
Jonny Ashburn,Boss OS-2 Overdrive Distortion,1
Jonny Ashburn,Boss FS-5U Nonlatching Footswitch,1
Jonny Ashburn,SubDecay Vitruvian Mod,1
Jonny Ashburn,Boss RV-5 Digital Reverb Effects,1
Jonny Ashburn,Boss TU-2 Chromatic Tuner,1
Jonny Ashburn,Boss DD-7 Digital Delay,1
Jonny Ashburn,Fuzzrocious Heliotropic Bass Fuzz,1
Jonny Ashburn,Strymon Flint Tremolo & Reverb,1
Jonny Ashburn,Fuzzrocious Demon,1
Jonny Ashburn,Danelectro Daddy O. Overdrive,1
Jonny Ashburn,Ibanez TS9 Tube Screamer,1
Jonny Ashburn,Line 6 DL4 Delay,1
Jonny Ashburn,TC Electronic PolyTune Polyphonic Tuner,1
Jonny Ashburn,Roland EV-5 Expression,1
Jonny Buckland,MXR CSP-026 Handwired 1974 Vintage Phase 90,1
Jonny Buckland,Boss RV-5 Digital Reverb Effects,1
Jonny Buckland,Homebrew Electronics Power Screamer Overdrive,1
Jonny Buckland,Ibanez TS9 Tube Screamer,1
Jonny Buckland,Pro Co Rat 2 Distortion/Fuzz/Overdrive,1
Jonny Buckland,Lexicon MPX G2,1
Jonny Buckland,Boss OS-2 Overdrive Distortion,1
Jonny Buckland,Line 6 DL4 Delay,1
Jonny Buckland,Boss TR-2 Tremolo,1
Jonny Buckland,Colorsound Tonebender,1
Jonny Buckland,Boss DD-3 Digital Delay,1
Jonny Buckland,Roger Mayer RM 58 Limiter,1
Jonny Buckland,Strymon BigSky Multidimensional Reverberator - Reverb,1
Jonny Buckland,Ernie Ball 6181 VP JR 25K Volume,1
Jonny Buckland,Strymon TimeLine - Multidimensional Delay Effects - Delay,1
Jonny Buckland,Electro-Harmonix Micro POG,1
Jonny Buckland,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Jonny Buckland,Boss TU-3 Chromatic Tuner,1
Jonny Buckland,Pro Co The Rat,1
Jonny Buckland,MXR M133 Micro Amp,1
Jonny Greenwood,Electro-Harmonix Small Stone Phase Shifter Effects,1
Jonny Greenwood,DigiTech Whammy (4th Gen),1
Jonny Greenwood,Electro-Harmonix Vintage Polychorus,1
Jonny Greenwood,Ernie Ball Volume,1
Jonny Greenwood,Boss RV-3 Digital Reverb/Delay,1
Jonny Greenwood,Boss SD-1 Super OverDrive,1
Jonny Greenwood,Boss Roland RE-20 Space Echo,1
Jonny Greenwood,Boss LS-2 Line Selector/Power Supply,1
Jonny Greenwood,Electro-Harmonix Small Stone (Nano Chassis) Analog Phase Shifter,1
Jonny Greenwood,DigiTech WH1 Whammy,1
Jonny Greenwood,Akai E1 Headrush Delay/Looper,1
Jonny Greenwood,Demeter TRM-1 Tremulator Tremolo,1
Jonny Greenwood,DOD 440 Envelope Filter,1
Jonny Greenwood,Boss TU-12H Chromatic Tuner,1
Jonny Greenwood,Marshall ShredMaster,1
Jonny Greenwood,Boss FV-300H Volume,1
Jonny Greenwood,Electro-Harmonix Freeze Sound Retainer Compression,1
Jonny Lang,Dunlop JB95 Joe Bonamassa Signature Cry Baby Wah,1
Jonny Lang,Boss TU-2 Chromatic Tuner,1
Jonny Lang,Analogman King of Tone Overdrive,1
Jonny Lang,Boss AW-3 Dynamic Wah,1
Jonny Lang,Jam Pedals Tube Dreamer +,1
Jonny Lang,Whirlwind The Bomb Boost,1
Jonny Lang,Fulltone Ultimate Octave,1
Jonny Lang,Visual Sound Route 66,1
Jonny Lang,Visual Sound Route 808 Overdrive,1
Jonny Two Bags Wickersham,MXR M133 Micro Amp,1
Jonny Two Bags Wickersham,Rockett Archer,1
Jonny Two Bags Wickersham,Boss TU-2 Chromatic Tuner,1
Jonny Wickersham,Tone Freak Naked OD,1
Jonny Wickersham,Rockett Archer,1
Jonny Wickersham,MXR M133 Micro Amp,1
Jonny Wickersham,PCE Aluminum Falcon I,1
Jonny Wickersham,Ibanez TS9 Tube Screamer,1
Jonny Wickersham,Boss TU-2 Chromatic Tuner,1
Jordan Cook,Korg Pitchblack Chromatic Tuner,1
Jordan Cook,Ibanez AD9 Analog Delay,1
Jordan Cook,DigiTech Whammy Pitch-Shifting,1
Jordan Cook,Dunlop Jimi Hendrix JH1 Wah Guitar Effect,1
Jordan Cook,Electro-Harmonix Green Russian Big Muff Pi,1
Jordan Greenwald,Line 6 POD HD500,1
Jorge Drexler,Line 6 DL4 Delay,1
Jorma Kaukonen,Hermida Audio Zendrive Overdrive Effects,1
Joseph Andreoli,Line 6 FM4 Filter Modeler,1
Joseph Andreoli,Boss TU-2 Chromatic Tuner,1
Joseph Andreoli,Visual Sound Jekyll & Hyde,1
Joseph Andreoli,Ernie Ball VP JR. Passive Volume,1
Joseph Andreoli,Akai E2 HeadRush Delay/Looper,1
Joseph Andreoli,Boss RC-20 Loop Station,1
Joseph Andreoli,DigiTech Whammy (5th Gen),1
Joseph Andreoli,Eventide PitchFactor Harmonizer,1
Joseph Andreoli,DigiTech PDS-1002 Digital Delay Effects,1
Joseph Andreoli,Boss RC-300 Loop Station,1
Joseph Andreoli,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Joseph Andreoli,Boss TR-2 Tremolo,1
Joseph Andreoli,Electro-Harmonix XO Holy Grail Plus Variable Reverb,1
Joseph Andreoli,Strymon El Capistan dTape Echo Delay,1
Joseph Andreoli,DigiTech Whammy (4th Gen),1
Joseph Andreoli,Electro-Harmonix Nano Muff Overdirve,1
Joseph Andreoli,Strymon Flint Tremolo & Reverb,1
Joseph Marro,Electro-Harmonix Holy Grail Reverb,1
Joseph Milligan,Line 6 POD XT Live,1
Joseph Milligan,Boss TU-2 Chromatic Tuner,1
Joseph Ryan,Electro-Harmonix Superego Synth Engine,1
Joseph Ryan,Diamond Vibrato,1
Joseph Ryan,Electro-Harmonix Memory Toy,1
Joseph Ryan,DigiTech Synth Wah,1
Joseph Ryan,Dunlop Cry Baby Wah,1
Joseph Ryan,Boss TU-3 Chromatic Tuner,1
Josh Boyken,Morley ABY Footswitch,1
Josh Boyken,Ernie Ball Volume,1
Josh Boyken,Walrus Audio Mayflower Overdrive,1
Josh Boyken,Catalinbread Topanga Spring Reverb,1
Josh Boyken,MXR Carbon Copy Analog Delay,1
Josh Boyken,Electro-Harmonix Screaming Bird Treble Booster,1
Josh Boyken,EarthQuaker Devices Hummingbird,1
Josh Boyken,Ibanez TS9 Tube Screamer,1
Josh Boyken,Electro-Harmonix Holy Grail Nano Reverb,1
Josh Boyken,Boss RV-5 Digital Reverb Effects,1
Josh Carter,Line 6 DL4 Delay,1
Josh Davidson,Boss DD-7 Digital Delay,1
Josh Davidson,Korg Pitchblack Chromatic Tuner,1
Josh Davidson,Electro-Harmonix Neo Clone Analog Chorus,1
Josh Davidson,Ibanez TS9 Tube Screamer,1
Josh Dewhurst,Electro-Harmonix Big Muff Pi,1
Josh Dewhurst,Boss DS-2 Turbo Distortion,1
Josh Dewhurst,Electro-Harmonix Small Clone Analog Chorus,1
Josh Dewhurst,Boss Roland RE-20 Space Echo,1
Josh Farro,Boss DD-20 Giga Delay Digital Delay,1
Josh Farro,DigiTech Whammy (4th Gen),1
Josh Farro,Ernie Ball Volume,1
Josh Farro,Bondi Effects Sick As Overdrive MKII,1
Josh Farro,Boss TU-2 Chromatic Tuner,1
Josh Homme,Univox Super-Fuzz,1
Josh Homme,Ernie Ball VP JR. Passive Volume,1
Josh Homme,Boss Roland RE-20 Space Echo,1
Josh Homme,Fulltone FatBoost 3 FB-3,1
Josh Homme,Fulltone FatBoost V-1,1
Josh Homme,Boss GE-7 Equalizer,1
Josh Homme,MXR M101 Phase 90,1
Josh Homme,Fuzzrocious Demon,1
Josh Homme,SIB EchoDrive Overdrive,1
Josh Homme,Boss DD-7 Digital Delay,1
Josh Homme,Boss SD-1 Super OverDrive,1
Josh Homme,DigiTech Whammy (4th Gen),1
Josh Homme,Moog Moogerfooger Low-Pass Filter,1
Josh Homme,ZVex Super Hard On Boost,1
Josh Homme,Dunlop Cry Baby QZ-1 Q-Zone,1
Josh Homme,Electro-Harmonix Micro POG,1
Josh Homme,Electro-Harmonix Octave Multiplexer,1
Josh Homme,Morley Power Wah Fuzz,1
Josh Homme,Fulltone Ultimate Octave,1
Josh Homme,Moog Moogerfooger MF-104Z Analog Delay,1
Josh Klinghoffer,Boss DD-3 Digital Delay,1
Josh Klinghoffer,Electro-Harmonix Deluxe Memory Man,1
Josh Klinghoffer,Electro-Harmonix Deluxe Memory Man with Tap Tempo,1
Josh Klinghoffer,Boss CE-2 Chorus Guitar Effect,1
Josh Klinghoffer,Mid-Fi Electronics Clari(not),1
Josh Klinghoffer,Boss TU-2 Chromatic Tuner,1
Josh Klinghoffer,Ibanez WH10 Wah,1
Josh Klinghoffer,Keeley Modded Boss DS-1 Ultra Distortion,1
Josh Klinghoffer,Marshall The Guv'nor Mk1 Overdrive,1
Josh Klinghoffer,Boss VB-2 Vibrato Guitar Effect,1
Josh Klinghoffer,Wilson Effects Fuzz,1
Josh Klinghoffer,Boss DM-2 Analog Delay,1
Josh Klinghoffer,Pigtronix PolySaturator Distortion,1
Josh Klinghoffer,Ibanez DDL Digital Delay,1
Josh Klinghoffer,Sola Sound Tone Bender,1
Josh Klinghoffer,DOD Overdrive Preamp 250,1
Josh Klinghoffer,Ibanez TS808 The Original Tube Screamer,1
Josh Klinghoffer,EarthQuaker Devices Dispatch Master,1
Josh Klinghoffer,Electro-Harmonix POG2 Polyphonic Octave Generator,1
Josh Klinghoffer,Red Panda Lab Particle Granular Delay/Pitch Shifting,1
Josh Klinghoffer,EarthQuaker Devices Afterneath,1
Josh Klinghoffer,Line 6 ToneCore Echo Park Delay,1
Josh Klinghoffer,Mu-Tron Bi-Phase,1
Josh Klinghoffer,Analogman Peppermint Fuzz,1
Josh Klinghoffer,Boss PS-3,1
Josh McClorey,Empress Fuzz,1
Josh McClorey,Xotic Effects AC Booster Overdrive,1
Josh McClorey,Dunlop Cry Baby Wah,1
Josh McClorey,Boss TU-3 Chromatic Tuner,1
Josh McClorey,Boss DD-3 Digital Delay,1
Josh Middleton,Maxon OD808 Overdrive,1
Josh Middleton,Ebtech 2-Channel Hum Eliminator,1
Josh Middleton,T-Rex Engineering FuelTank Classic Power Supply,1
Josh Rand,MXR MC401 Boost/Line Driver,1
Josh Rand,Rocktron MIDI Xchange Controller,1
Josh Rand,TC Electronic Line Booster,1
Josh Rand,Boss TU-2 Chromatic Tuner,1
Josh Rand,Dunlop DC-Brick Multi-Power Supply,1
Josh Rand,Electro-Harmonix Micro POG,1
Josh Rand,MXR EVH90 Phase 90,1
Josh Rand,MXR Carbon Copy Analog Delay,1
Josh Rand,Dunlop TS-1 Tremolo Stereo Pan,1
Josh Rand,Dunlop KH95 Kirk Hammett Signature Cry Baby Wah,1
Joshua Cain,TC Electronic Vintage Dual Distortion,1
Joshua Cain,Morley MOD-AER Echo 300 (Analog Echo Reverb),1
Joshua Cain,Boss TU-2 Chromatic Tuner,1
Joshua Cain,ZVex Vexter Series VSD Super Duper 2-in-1 Boost,1
Joshua Epstein,Boss TU-2 Chromatic Tuner,1
Joshua Hayward,Electro-Harmonix Deluxe Memory Man,1
Joshua Hayward,Electro-Harmonix HOG Foot Controller,1
Joshua Hayward,Boss FV-500L Volume - Low Impedance,1
Joshua Hayward,Electro-Harmonix Hog Guitar Synthesizer,1
Josiah Prince,Rocktron Hush Noise Gate,1
Josiah Prince,DigiTech Whammy DT Drop Tune,1
Josiah Prince,Line 6 ToneCore Verbzilla,1
Josiah Prince,Ernie Ball VP JR. Passive Volume,1
Josiah Prince,Boss DD-20 Giga Delay Digital Delay,1
Josiah Prince,Rogue Tremolo,1
Josiah Prince,TC Electronic PolyTune Polyphonic Tuner,1
Joycut,Boss DD-7 Digital Delay,1
Joycut,Boss TU-3 Chromatic Tuner,1
Joycut,Boss DS-1 Distortion,1
Juan Gigena Abalos,T-Rex Engineering Gristle King,1
Juan Gigena Abalos,Xotic Effects RC Booster Clean Boost,1
Juan Gigena Abalos,Boss FRV-1 '63 Fender Reverb,1
Juan Gigena Abalos,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Juan Gigena Abalos,Electro-Harmonix Q-Tron Plus,1
Juan Gigena Abalos,TC Electronic PolyTune Polyphonic Tuner,1
Juan Gigena Abalos,Boss OC-3 SUPER Octave,1
Juan Gigena Abalos,Line 6 MM4 Modulation,1
Juan Gigena Abalos,Line 6 DL4 Delay,1
Juan Gigena Abalos,Sabbadius Tommy Katona Triple Trouble,1
Juan Gigena Abalos,WGS Reaper 55hz,1
Juan Gigena Abalos,Boss LS-2 Line Selector/Power Supply,1
Juan Gigena Abalos,Electro-Harmonix Micro Q-Tron,1
Juan Gigena Abalos,MXR MC404 CAE Wah,1
Juan Gigena Abalos,Boss RC-3 Loop Station,1
Juan Gigena Abalos,MXR MC402 Boost/Overdrive,1
Juan Gigena Abalos,MXR Carbon Copy Analog Delay,1
Juanes,Radial Engineering Tonebone Classic Tube Distortion,1
Juanes,Boss DD-3 Digital Delay,1
Judah Bauer,Electro-Harmonix Memory Toy,1
Judah Bauer,ZVex Vexter Box of Rock Distortion,1
Judah Bauer,Lehle 1at3 SGoS Switcher Guitar,1
Judah Bauer,Korg Pitchblack Chromatic Tuner,1
Judah Bauer,MXR M101 Phase 90,1
Julia Pierce,Boss DS-1 Distortion,1
Julia Pierce,Boss FV-500H Volume - High Impedance,1
Julia Pierce,Boss BD-2 Blues Driver,1
Julia Pierce,Boss CE-2 Chorus Guitar Effect,1
Julia Pierce,Electro-Harmonix Micro POG,1
Julian Lage,Boss TU-3 Chromatic Tuner,1
Julian Lage,Strymon Flint Tremolo & Reverb,1
Julian Lage,Toneconcepts Distillery Boost,1
Julie Jay,Morley Mini Volume,1
Julie Jay,TC Electronic Polytune Mini,1
Julie Jay,TC Electronic Hall Of Fame Reverb,1
Julie Jay,Ibanez TS808 The Original Tube Screamer,1
Julien Baker,Korg KVP-002,1
Julien Baker,Line 6 DL4 Delay,1
Julien Baker,Korg Pitchblack Chromatic Tuner,1
Julien Baker,Voodoo Lab Power 2 Plus,1
Julien Baker,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Julien Baker,MXR M78 Custom Badass '78 Distortion,1
Julien Baker,Ernie Ball Volume,1
Julien Baker,Walrus Audio Voyager Overdrive,1
Julien Baker,Emerson Custom Paramount Overdrive,1
