equipment_names,equipment_urls
Himmelstrutz Fetto Standard,/items/himmelstrutz-fetto-standard
Fetto Nord+ Effects Pedal,/items/fetto-nord-effects-pedal
Spaceman Sputnik Fuzz,/items/spaceman-sputnik-fuzz
"Shin's Music, Original Perfect Volume Pedal",/items/shin-s-music-original-perfect-volume-pedal
Korg XVP20 Stereo Volume and Expression Pedal,/items/korg-xvp20-stereo-volume-and-expression-pedal
Electro-Harmonix MicroSynth XO Pedal,/items/electro-harmonix-microsynth-xo-pedal
Electro-Harmonix Deluxe Memory Boy,/items/electro-harmonix-deluxe-memory-boy
Boss FB-2 Feedbacker/Booster Guitar Effects Pedal,/items/boss-fb-2-feedbacker-booster-guitar-effects-pedal
Big Joe Stomp Box Company B-408 Phaser,/items/big-joe-stomp-box-company-b-408-phaser
Hotone XStomp,/items/hotone-xstomp
Hotone Tuner,/items/hotone-tuner
Hotone Lush Flanger Pedal,/items/hotone-lush-flanger-pedal
MXR Il Torino Overdrive CSP033,/items/mxr-il-torino-overdrive-csp033
Way Huge Supa-Puss,/items/way-huge-supa-puss
Pro Tone Paul Masvidal Signature Chorus,/items/pro-tone-paul-masvidal-signature-chorus
Mooer Shimverb,/items/mooer-shimverb
Luck Duck Pedals 8 Bit Duck Bit Crusher,/items/luck-duck-pedals-8-bit-duck-bit-crusher
Dunlop Volume X Mini Pedal DVP4,/items/dunlop-volume-x-mini-pedal-dvp4
MXR Ten Band EQ M108S,/items/mxr-ten-band-eq-m108s
Lehle D.Loop SGoS,/items/lehle-d-loop-sgos
Prescription Electronics Experience Octave Swell Fuzz Effects Pedal,/items/prescription-electronics-experience-octave-swell-fuzz-effects-pedal
Alesis ModFX Bitrman,/items/alesis-modfx-bitrman
Eventide H9 Max Harmonizer,/items/eventide-h9-max-harmonizer
Jim Dunlop CBM95 Cry Baby Mini Wah,/items/jim-dunlop-cbm95-cry-baby-mini-wah
Empress Distortion,/items/empress-distortion
Jam DanComp compressor,/items/jam-dancomp-compressor
Jam Pedals WaterFall Chorus & Vibrato Pedal,/items/jam-pedals-waterfall-chorus-vibrato-pedal
JAM Pedals The Big Chill,/items/jam-pedals-the-big-chill
JEN Double Sound Fuzz Wah,/items/jen-double-sound-fuzz-wah
Greer Lightspeed Organic Overdrive,/items/greer-lightspeed-organic-overdrive
Seymour Duncan Shapeshifter Stereo Tremolo,/items/seymour-duncan-shapeshifter-stereo-tremolo
Danelectro Cool Cat Chorus,/items/danelectro-cool-cat-chorus
Earthquaker Devices Dirt Transmitter Fuzz Pedal,/items/earthquaker-devices-dirt-transmitter-fuzz-pedal
EarthQuaker Devices The Depths,/items/earthquaker-devices-the-depths
Mr. Black Eterna Shimmering Reverberator,/items/mr-black-eterna-shimmering-reverberator
Greer Amps Fish Press,/items/greer-amps-fish-press
Catalinbread SFT,/items/catalinbread-sft
Rocktron Hush Noise Gate,/items/rocktron-hush-noise-gate
DigiTech Bass Synth Wah - Envelope Filter,/items/digitech-bass-synth-wah-envelope-filter
Marshall GV-2 Guv'nor Plus,/items/marshall-gv-2-guv-nor-plus
Subdecay Quantum Quasar,/items/subdecay-quantum-quasar
Sola Sound Tone Bender MKIV,/items/sola-sound-tone-bender-mkiv
Electro-Harmonix Bad Stone Phase Shifter,/items/electro-harmonix-bad-stone-phase-shifter
Klon KTR Centaur Overdrive,/items/klon-ktr-centaur-overdrive
Fishman TriplePlay Wireless Guitar Controller,/items/fishman-tripleplay-wireless-guitar-controller
Boss FV-50L Stereo Volume Pedal,/items/boss-fv-50l-stereo-volume-pedal
MXR M135 Smart Gate Noise Gate,/items/mxr-m135-smart-gate-noise-gate
Boss RV-3 Digital Reverb/Delay Pedal,/items/boss-rv-3-digital-reverb-delay-pedal
Electro-Harmonix Bassballs,/items/electro-harmonix-bassballs
Red Witch Deluxe Moon Phaser,/items/red-witch-deluxe-moon-phaser
Seymour Duncan Vapour Trail Analog Delay,/items/seymour-duncan-vapour-trail-analog-delay
Source Audio Soundblox 2 OFD Guitar Micro,/items/source-audio-soundblox-2-ofd-guitar-micro
Frantone Peachfuzz,/items/frantone-peachfuzz
Radial Engineering Tonebone JX-2 Pro Switchbone,/items/radial-engineering-tonebone-jx-2-pro-switchbone
Foxrox Octron,/items/foxrox-octron
Valbruch Octavia Effects Pedal,/items/valbruch-octavia-effects-pedal
Creation Audio Labs MK 4.23 Zen Boost,/items/creation-audio-labs-mk-4-23-zen-boost
Pigtronix Disnortion Analog Octave/Fuzz/Overdrive Pedal,/items/pigtronix-disnortion-analog-octave-fuzz-overdrive-pedal
Jam Pedals Retro Vibe,/items/jam-pedals-retro-vibe
T-Rex Engineering Octavius Octave Guitar Effects Pedal,/items/t-rex-engineering-octavius-octave-guitar-effects-pedal
Arion SCH-Z Stereo Chorus Pedal,/items/arion-sch-z-stereo-chorus-pedal
Wampler Ego Compressor,/items/wampler-ego-compressor
Wampler Brent Mason Hot Wired V2,/items/wampler-brent-mason-hot-wired-v2
Morley Maverick Mini Switchless Wah,/items/morley-maverick-mini-switchless-wah
Z.Vex Seek Wah,/items/z-vex-seek-wah
Voodoo Lab Micro Vibe Vintage Rotary Speaker Pedal,/items/voodoo-lab-micro-vibe-vintage-rotary-speaker-pedal
Voodoo Lab Proctavia Pedal,/items/voodoo-lab-proctavia-pedal
Boss GX-700,/items/boss-gx-700
Buddha Phatman Zen,/items/buddha-phatman-zen
Seymour Duncan SFX-11 Twin Tube Blue Distortion Guitar Effects Pedal,/items/seymour-duncan-sfx-11-twin-tube-blue-distortion-guitar-effects-pedal
Seymour Duncan SFX-10 Deja Vu Tap Delay,/items/seymour-duncan-sfx-10-deja-vu-tap-delay
MXR CSP101SL Script Phase 90 with LED,/items/mxr-csp101sl-script-phase-90-with-led
Rocktron Micro Hush Noise Reduction Guitar Effects Pedal,/items/rocktron-micro-hush-noise-reduction-guitar-effects-pedal
EarthQuaker Devices Hummingbird,/items/earthquaker-devices-hummingbird
Maxon AD80 Analog Delay,/items/maxon-ad80-analog-delay
Cusack Tap-a-Delay,/items/cusack-tap-a-delay
Dwarfcraft Devices Gears,/items/dwarfcraft-devices-gears
Fairfield Circuitry Randy's Revenge,/items/fairfield-circuitry-randy-s-revenge
Electro-Harmonix Nano Big Muff Pi,/items/electro-harmonix-nano-big-muff-pi
Walrus Audio Messner Transparent Light-Gain Overdrive,/items/walrus-audio-messner-transparent-light-gain-overdrive
Walrus Audio Phoenix 15-Output Power Supply,/items/walrus-audio-phoenix-15-output-power-supply
Walrus Audio Bellwether Analog Delay with Tap Tempo,/items/walrus-audio-bellwether-analog-delay-with-tap-tempo
Electro Faustus EF108 – Step Child,/items/electro-faustus-ef108-step-child
Red Panda Raster,/items/red-panda-raster
ZVEX Effects Vextron Distortron Guitar Effects Pedal,/items/zvex-effects-vextron-distortron-guitar-effects-pedal
Boss PS-2 Digital Pitch Shifter/Delay,/items/boss-ps-2-digital-pitch-shifter-delay
Sitori Sonics Tapeworm,/items/sitori-sonics-tapeworm
Crazy Tube Circuits Stardust Blackface,/items/crazy-tube-circuits-stardust-blackface
TC Electronic MojoMojo Overdrive,/items/tc-electronic-mojomojo-overdrive
TC Electronic Flashback Mini Delay,/items/tc-electronic-flashback-mini-delay
Boss BD-2W Blues Driver Waza Craft,/items/boss-bd-2w-blues-driver-waza-craft
Boss AC-3 Acoustic Simulator Guitar Effects Pedal,/items/boss-ac-3-acoustic-simulator-guitar-effects-pedal
BOSS VB-2W Vibrato,/items/boss-vb-2w-vibrato
Boss DF-2 Super Distortion & Feedbacker,/items/boss-df-2-super-distortion-feedbacker
Visual Sound V2 Series V2JH Jekyll and Hyde Overdrive and Distortion Guitar Multi Effects Pedal,/items/visual-sound-v2-series-v2jh-jekyll-and-hyde-overdrive-and-distortion-guitar-multi-effects-pedal
Visual Sound Route 808 Overdrive Guitar Effects Pedal,/items/visual-sound-route-808-overdrive-guitar-effects-pedal
Ernie Ball Stereo 25K Ohm Volume Pedal,/items/ernie-ball-stereo-25k-ohm-volume-pedal
TC Electronic Ditto X2 Looper Effects Pedal,/items/tc-electronic-ditto-x2-looper-effects-pedal
Jetter Gear Johnny A Overdrive Pedal,/items/jetter-gear-johnny-a-overdrive-pedal
Xotic Effects XW1 Wah Wah Pedal,/items/xotic-effects-xw1-wah-wah-pedal
British Pedal Company 50th Anniversary MKI Tone Bender,/items/british-pedal-company-50th-anniversary-mki-tone-bender
TC Electronic PolyTune Clip,/items/tc-electronic-polytune-clip
TC Electronic NDR-1 Nova Drive,/items/tc-electronic-ndr-1-nova-drive
DigiTech JamMan Delay,/items/digitech-jamman-delay
Fishman ToneDEQ Preamp EQ,/items/fishman-tonedeq-preamp-eq
Radial Tonebone Elevator Multi-Level Booster,/items/radial-tonebone-elevator-multi-level-booster
Radial Tonebone London Distortion,/items/radial-tonebone-london-distortion
Zoom a2.1u Multi Acoustic Guitar FX Pedal,/items/zoom-a2-1u-multi-acoustic-guitar-fx-pedal
Boss DC-2 Dimension C,/items/boss-dc-2-dimension-c
Ibanez TS5,/items/ibanez-ts5
Death By Audio Total Sonic Annihilation,/items/death-by-audio-total-sonic-annihilation
Moog MF-105 MuRF,/items/moog-mf-105-murf
EarthQuaker Devices Sea Machine V2 Super Chorus,/items/earthquaker-devices-sea-machine-v2-super-chorus
Way Huge Saucy Box,/items/way-huge-saucy-box
Marshall MX412 Angled cabinet,/items/marshall-mx412-angled-cabinet
Vox DelayLab Ultimate Delay Effects Pedal,/items/vox-delaylab-ultimate-delay-effects-pedal
BBE Green Screamer Vintage Overdrive,/items/bbe-green-screamer-vintage-overdrive
Vintage 1974 Musitronics Mu-Tron Phasor Effects Pedal,/items/vintage-1974-musitronics-mu-tron-phasor-effects-pedal
Jake Snider's Homemade Clean Boost Effects Pedal,/items/jake-snider-s-homemade-clean-boost-effects-pedal
Maxon CS-9 Stereo Chorus Pro,/items/maxon-cs-9-stereo-chorus-pro
Truetone 1 Spot Multi-Plug 5 Cable,/items/truetone-1-spot-multi-plug-5-cable
BBE Mind Bender Vibrato/Chorus Effects Pedal,/items/bbe-mind-bender-vibrato-chorus-effects-pedal
Boss TU-12 Chromatic Tuner,/items/boss-tu-12-chromatic-tuner
Korg G4 Toneworks Rotary Speaker Simulator,/items/korg-g4-toneworks-rotary-speaker-simulator
Electro-Harmonix Sovtek Small Stone Version 1,/items/electro-harmonix-sovtek-small-stone-version-1
Foxrox Captain Coconut 2,/items/foxrox-captain-coconut-2
Seymour Duncan Lava Box,/items/seymour-duncan-lava-box
MXR M-161 Commando Phaser Pedal,/items/mxr-m-161-commando-phaser-pedal
MXR M-205 Stereo Chorus Pedal,/items/mxr-m-205-stereo-chorus-pedal
Sears Model #1482 Phasing Pedal,/items/sears-model-1482-phasing-pedal
Ibanez CS9,/items/ibanez-cs9
L.R. Baggs Session Acoustic DI,/items/l-r-baggs-session-acoustic-di
Fender Footswitch 1 Button,/items/fender-footswitch-1-button
Lehle 1at3 SGoS Switcher Guitar Pedal,/items/lehle-1at3-sgos-switcher-guitar-pedal
"Mesa Boogie ""Bigfoot"" Rectifier Foot Controller",/items/mesa-boogie-bigfoot-rectifier-foot-controller
Mesa Boogie V-Twin,/items/mesa-boogie-v-twin
Dunlop Dallas Arbiter Fuzz Face,/items/dunlop-dallas-arbiter-fuzz-face
BMF Electric Sunshine,/items/bmf-electric-sunshine
BearFoot FX Red Rooster Booster,/items/bearfoot-fx-red-rooster-booster
MJM London Fuzz,/items/mjm-london-fuzz
Analog Man Sun Lion Fuzz Pedal,/items/analog-man-sun-lion-fuzz-pedal
Planet Waves CT-04 Chromatic Pedal Tuner,/items/planet-waves-ct-04-chromatic-pedal-tuner
Satellite Amps Eradicator,/items/satellite-amps-eradicator
Buffalo FX 18v Power Booster,/items/buffalo-fx-18v-power-booster
Roland GR-55 Guitar Synthesizer Multi Effects Pedal,/items/roland-gr-55-guitar-synthesizer-multi-effects-pedal
Boss VE-20 Vocal Performer Twin Pedal,/items/boss-ve-20-vocal-performer-twin-pedal
Trex Tremster,/items/trex-tremster
T-Rex Room-Mate,/items/t-rex-room-mate
Hermida Audio Technology Zendrive Boost Pedal,/items/hermida-audio-technology-zendrive-boost-pedal
Demeter MB-2B Midboost/Fat Control Pedal,/items/demeter-mb-2b-midboost-fat-control-pedal
Lehle Dual SGoS Amp Switcher,/items/lehle-dual-sgos-amp-switcher
Demeter Comp-1 Compulator,/items/demeter-comp-1-compulator
Hughes & Kettner Tube Rotosphere MKII The Analog Leslie Simulator,/items/hughes-kettner-tube-rotosphere-mkii-the-analog-leslie-simulator
Belcat Analog Delay,/items/belcat-analog-delay
Boss CE-3 Chorus,/items/boss-ce-3-chorus
JOYO Power Supply 2 JP-02 Isolated Effect Pedal Multi Brick,/items/joyo-power-supply-2-jp-02-isolated-effect-pedal-multi-brick
Suhr Riot,/items/suhr-riot
Blackstar LT Dual,/items/blackstar-lt-dual
DOD FX92 Bass Grunge,/items/dod-fx92-bass-grunge
ZVex Hand-Painted LO-FI Loop Junky Guitar Effects Pedal,/items/zvex-hand-painted-lo-fi-loop-junky-guitar-effects-pedal
Behringer ADI21 Acoustic Driver DI,/items/behringer-adi21-acoustic-driver-di
Menatone King of the Britains,/items/menatone-king-of-the-britains
Visual Sound V2 Open Road Overdrive Guitar Effects Pedal,/items/visual-sound-v2-open-road-overdrive-guitar-effects-pedal
Wampler Black 65,/items/wampler-black-65
Wampler Decibel+ Boost,/items/wampler-decibel-boost
Analogman Mini Bi-Comp Compressor Effects Pedal,/items/analogman-mini-bi-comp-compressor-effects-pedal
TC Electronic Vortex Flanger TonePrint Series Guitar Effects Pedal,/items/tc-electronic-vortex-flanger-toneprint-series-guitar-effects-pedal
DigiTech XMM Metal Master Heavy Metal Distortion Pedal,/items/digitech-xmm-metal-master-heavy-metal-distortion-pedal
Sennheiser EW 100 G2 True Diversity Receiver,/items/sennheiser-ew-100-g2-true-diversity-receiver
Ampeg Scrambler,/items/ampeg-scrambler
Fulltone Bass-Drive Mosfet,/items/fulltone-bass-drive-mosfet
Suhr Koji Comp,/items/suhr-koji-comp
Source Audio Soundblox Multiwave Distortion,/items/source-audio-soundblox-multiwave-distortion
Carl Martin Chorus xII,/items/carl-martin-chorus-xii
MBS Hummingverb V2,/items/mbs-hummingverb-v2
Eventide ModFactor,/items/eventide-modfactor
MBS Stone Cutter,/items/mbs-stone-cutter
Tonebone Bones Twin-City ABY Guitar Effects Switcher,/items/tonebone-bones-twin-city-aby-guitar-effects-switcher
MXR M77 Custom Badass Modified OD,/items/mxr-m77-custom-badass-modified-od
MBS Evolution,/items/mbs-evolution
Toneconcepts Distillery Boost,/items/toneconcepts-distillery-boost
Demeter FUZ-1 Fuzzulator Pedal,/items/demeter-fuz-1-fuzzulator-pedal
Hermida Audio Zendrive Overdrive Effects Pedal,/items/hermida-audio-zendrive-overdrive-effects-pedal
TC Electronic Stereo Chorus Flanger,/items/tc-electronic-stereo-chorus-flanger
DLS RotoSIM,/items/dls-rotosim
Diamond Vibrato Pedal,/items/diamond-vibrato-pedal
MXR M134 Stereo Chorus,/items/mxr-m134-stereo-chorus
Fishman Aura Spectrum,/items/fishman-aura-spectrum
MXR DD11 Dimebag Distortion Pedal,/items/mxr-dd11-dimebag-distortion-pedal
MXR M-109 6-Band Graphic EQ,/items/mxr-m-109-6-band-graphic-eq
Boss CE-20 Chorus Ensemble Pedal,/items/boss-ce-20-chorus-ensemble-pedal
Mesa CabClone Cabinet Simulator,/items/mesa-cabclone-cabinet-simulator
Maxon AD-900,/items/maxon-ad-900
Line 6 M5 Stompbox Modeler Guitar Multi Effects Pedal,/items/line-6-m5-stompbox-modeler-guitar-multi-effects-pedal
DigiTech JamMan,/items/digitech-jamman--2
DOD FX69 Grunge,/items/dod-fx69-grunge
TC Helicon VoiceTone R1,/items/tc-helicon-voicetone-r1
TC Electronic Ditto Looper Guitar Effects Pedal Limited Gold Edition,/items/tc-electronic-ditto-looper-guitar-effects-pedal-limited-gold-edition
Catalinbread Karma Suture,/items/catalinbread-karma-suture
Pedaltrain 1,/items/pedaltrain-1
Way Huge Electronics Green Rhino™ Overdrive MKIV WHE207,/items/way-huge-electronics-green-rhino-overdrive-mkiv-whe207
Beta Aivin OC-100 Super Octave,/items/beta-aivin-oc-100-super-octave
Peterson VSS-C Stomp Classic Strobotuner Pedal Tuner,/items/peterson-vss-c-stomp-classic-strobotuner-pedal-tuner
Wren and Cuff Caprid Pedal,/items/wren-and-cuff-caprid-pedal
Spaceman Gemini III Dual Fuzz Generator,/items/spaceman-gemini-iii-dual-fuzz-generator
ProCo R2DU Rat Rackmount,/items/proco-r2du-rat-rackmount
Malekko Fetish Boost/Ovedrive Fuzz Pedal,/items/malekko-fetish-boost-ovedrive-fuzz-pedal
Boss HR-2 Harmonist Guitar Effect Pedal,/items/boss-hr-2-harmonist-guitar-effect-pedal
Moog MF-105M Moogerfooger MIDI MuRF Analog Filter Guitar Effects Pedal,/items/moog-mf-105m-moogerfooger-midi-murf-analog-filter-guitar-effects-pedal
Moog Moogerfooger MF-104Z Analog Delay,/items/moog-moogerfooger-mf-104z-analog-delay
Malekko Heavy Industry Lo Fi 616 MKii Analog Delay,/items/malekko-heavy-industry-lo-fi-616-mkii-analog-delay
DOD Flanger 670 Guitar Effect Pedal,/items/dod-flanger-670-guitar-effect-pedal
CIOKS AC-8,/items/cioks-ac-8
Realistic Electronic Reverb,/items/realistic-electronic-reverb
VanAmps Sole-Mate Jr. Spring Reverb,/items/vanamps-sole-mate-jr-spring-reverb
CWS008 Boost,/items/cws008-boost
CWS006 Tremolo/Boost,/items/cws006-tremolo-boost
CWS004 Boost/Overdrive Pedal,/items/cws004-boost-overdrive-pedal
"Bad Cat ""The Leash"" Attenuator",/items/bad-cat-the-leash-attenuator
GigRig Quartermaster QMX 6,/items/gigrig-quartermaster-qmx-6
JHS Little Black Buffer,/items/jhs-little-black-buffer
Sonuus Voluum,/items/sonuus-voluum
Wampler Dual Fusion Overdrive,/items/wampler-dual-fusion-overdrive
Wampler Faux Tape Echo,/items/wampler-faux-tape-echo--2
Wampler Tumnus,/items/wampler-tumnus
Wampler Latitude Tremolo Deluxe,/items/wampler-latitude-tremolo-deluxe
Wampler Pinnacle Deluxe,/items/wampler-pinnacle-deluxe
TC Electronic T2 Reverb,/items/tc-electronic-t2-reverb
TC Electronic PolyTune 2 Blacklight Tuner,/items/tc-electronic-polytune-2-blacklight-tuner
Dunlop 535Q Cry Baby Multi-Wah,/items/dunlop-535q-cry-baby-multi-wah
EarthQuaker Devices Palisades Overdrive,/items/earthquaker-devices-palisades-overdrive
Fulltone Ultimate Octave Pedal,/items/fulltone-ultimate-octave-pedal
TC Eletronic Flashback Triple Delay,/items/tc-eletronic-flashback-triple-delay
Mantic Effects Flex,/items/mantic-effects-flex
Malekko Scrutator,/items/malekko-scrutator
TC Electronic Alter Ego X4 Vintage Echo,/items/tc-electronic-alter-ego-x4-vintage-echo
TC Electronic Shaker Vibrato,/items/tc-electronic-shaker-vibrato
EarthQuaker Devices Avalanche Run Stereo Delay and Reverb,/items/earthquaker-devices-avalanche-run-stereo-delay-and-reverb
Loopi Pedal 7 Channel True Bypass,/items/loopi-pedal-7-channel-true-bypass
Strymon Brigadier dBucket Delay,/items/strymon-brigadier-dbucket-delay
MXR CSP233 Micro Amp Plus,/items/mxr-csp233-micro-amp-plus
EarthQuaker Devices Park Fuzz,/items/earthquaker-devices-park-fuzz
EarthQuaker Devices Acapulco Gold Distortion,/items/earthquaker-devices-acapulco-gold-distortion
Earthquaker Devices Cloven Hoof,/items/earthquaker-devices-cloven-hoof
DOD FX13 Gonkulator Modulator Pedal,/items/dod-fx13-gonkulator-modulator-pedal
Dunlop DVP1 Volume Pedal,/items/dunlop-dvp1-volume-pedal
Bogner Wessex Overdrive,/items/bogner-wessex-overdrive
Neo Instruments Ventilator Pedal,/items/neo-instruments-ventilator-pedal
Tortuga Effects Martini,/items/tortuga-effects-martini
G-LAB Dual Reverb DR-3 Pedal,/items/g-lab-dual-reverb-dr-3-pedal
Darkglass Electronics Vintage Deluxe,/items/darkglass-electronics-vintage-deluxe
Line 6 Relay G30 Digital Wireless Guitar System,/items/line-6-relay-g30-digital-wireless-guitar-system
Boss HM-2 Heavy Metal Distortion Effects Pedal,/items/boss-hm-2-heavy-metal-distortion-effects-pedal
Boss RV-2 Digital Reverb,/items/boss-rv-2-digital-reverb
Line 6 ToneCore Echo Park Delay Guitar Effects Pedal,/items/line-6-tonecore-echo-park-delay-guitar-effects-pedal
Catalinbread Sabbra cadabbra,/items/catalinbread-sabbra-cadabbra
Catalinbread Talisman,/items/catalinbread-talisman
Maestro PS-1A Phase Shifter,/items/maestro-ps-1a-phase-shifter
Roger Mayer Octavia Pedal,/items/roger-mayer-octavia-pedal
PCE Aluminum Falcon I,/items/pce-aluminum-falcon-i
Tone Freak Naked OD,/items/tone-freak-naked-od
Rockett Pedals Archer,/items/rockett-pedals-archer
General Radio Company Variac Autotransformer,/items/general-radio-company-variac-autotransformer
Korg DT-10 Digital Pedal Tuner,/items/korg-dt-10-digital-pedal-tuner
Tomcat Bender Fuzz,/items/tomcat-bender-fuzz
ZVex Sonar Tremolo Guitar Effects Pedal,/items/zvex-sonar-tremolo-guitar-effects-pedal
T-Rex Engineering Tonebug Reverb,/items/t-rex-engineering-tonebug-reverb
Nobel AB-1 Switcher pedal,/items/nobel-ab-1-switcher-pedal
Akai E1 Headrush Delay/Looper,/items/akai-e1-headrush-delay-looper
Black Out Effectors Mantra,/items/black-out-effectors-mantra
Maxon ST-9 Pro Plus Supertube Pedal,/items/maxon-st-9-pro-plus-supertube-pedal
Moog MF Delay Minifooger Analog Delay,/items/moog-mf-delay-minifooger-analog-delay
Radial Engineering Voco-Loco Effects Switcher,/items/radial-engineering-voco-loco-effects-switcher
Hudson Electronics Stroll On,/items/hudson-electronics-stroll-on
Analog Man Comprossor,/items/analog-man-comprossor
Boomerang Wholly Roller,/items/boomerang-wholly-roller
Empress Tape Delay,/items/empress-tape-delay
SIB Mr. Echo Plus Delay Guitar Effects Pedal,/items/sib-mr-echo-plus-delay-guitar-effects-pedal
Fulltone Supa-Trem 2,/items/fulltone-supa-trem-2
Radial Engineering JDI MK3 Passive Direct Box,/items/radial-engineering-jdi-mk3-passive-direct-box
Source Audio Hothand Wah Filter,/items/source-audio-hothand-wah-filter
TC Helicon Voicelive Play,/items/tc-helicon-voicelive-play
JHS Warble Tron,/items/jhs-warble-tron
JHS Prestige Buffer/Booster,/items/jhs-prestige-buffer-booster
Prescription Electronics Yardbox - 90`s USA Fuzz,/items/prescription-electronics-yardbox-90-s-usa-fuzz
Ernie Ball 6166 Mono Volume Pedal,/items/ernie-ball-6166-mono-volume-pedal
Electro-Harmonix Electric Mistress Flanger/Filter Matrix,/items/electro-harmonix-electric-mistress-flanger-filter-matrix
Janglebox Compression/Sustain (Silver),/items/janglebox-compression-sustain-silver
Red Witch Pentavocal Tremolo Pedal,/items/red-witch-pentavocal-tremolo-pedal
Celestion G12H Anniversary,/items/celestion-g12h-anniversary
JHS Twin Twelve Overdrive Pedal,/items/jhs-twin-twelve-overdrive-pedal
Nobels ODR-1,/items/nobels-odr-1
Seymour Duncan Vise Grip Compressor,/items/seymour-duncan-vise-grip-compressor
Greer Amps Southland Harmonic Overdrive,/items/greer-amps-southland-harmonic-overdrive
Electro-Harmonix XO Stereo Polyphase,/items/electro-harmonix-xo-stereo-polyphase
Vox Joe Satriani Time Machine Delay Pedal,/items/vox-joe-satriani-time-machine-delay-pedal
Electro-Harmonix  Super Pulsar - Stereo Tap Tremolo,/items/electro-harmonix-super-pulsar-stereo-tap-tremolo
Echoplex EP-3,/items/echoplex-ep-3
Carl Martin Quattro,/items/carl-martin-quattro
Jim Dunlop GCB95 Original Crybaby Wah,/items/jim-dunlop-gcb95-original-crybaby-wah
Electro-Harmonix Riddle - Envelope Filter for Guitar,/items/electro-harmonix-riddle-envelope-filter-for-guitar
Voodoo Lab Pedal Power ISO-5,/items/voodoo-lab-pedal-power-iso-5
Digitech Mosaic 12-String Emulator,/items/digitech-mosaic-12-string-emulator
Neo Instruments Ventilator II,/items/neo-instruments-ventilator-ii
Death by Audio Echo Dream 2,/items/death-by-audio-echo-dream-2
Dregain - Dregen Signature,/items/dregain-dregen-signature
Dunlop Uni-Vibe Stereo Chorus,/items/dunlop-uni-vibe-stereo-chorus
Danelectro FAB Chorus,/items/danelectro-fab-chorus
Catalinbread Royal Albert Hall (RAH),/items/catalinbread-royal-albert-hall-rah
Mutron Micro V,/items/mutron-micro-v
Boss BD-2 Blues Driver Pedal with Keeley mod,/items/boss-bd-2-blues-driver-pedal-with-keeley-mod
Foxx Tone Machine Octave Fuzz Pedal,/items/foxx-tone-machine-octave-fuzz-pedal
Electro-Harmonix Original Q-Tron,/items/electro-harmonix-original-q-tron
Dedalo MODULO LUNAR - Phaser (MOD-5) - Effect Pedal,/items/dedalo-modulo-lunar-phaser-mod-5-effect-pedal
Voodoo Lab Analog Chorus,/items/voodoo-lab-analog-chorus
Dedalo MAQUINA DEL TIEMPO  Tap Tempo Delay - MDT6,/items/dedalo-maquina-del-tiempo-tap-tempo-delay-mdt6
Cluster UPS-10,/items/cluster-ups-10
Ibanez FL99 Classic Flange,/items/ibanez-fl99-classic-flange
Real McCoy Custom RMC5 Wizard Wah Pedal,/items/real-mccoy-custom-rmc5-wizard-wah-pedal
Crowther Audio Prunes & Custard,/items/crowther-audio-prunes-custard
Empress ParaEq,/items/empress-paraeq
Cusack Screamer Fuzz Pedal,/items/cusack-screamer-fuzz-pedal
Goodrich 120 Volume Pedal,/items/goodrich-120-volume-pedal
Peterson VS-F StroboFlip Strobe Tuner,/items/peterson-vs-f-stroboflip-strobe-tuner
TC Electronic NM-1 Nova Modulator,/items/tc-electronic-nm-1-nova-modulator
TC Electronic Röttweiler Distortion,/items/tc-electronic-rottweiler-distortion
T-Rex Engineering FuelTank Classic Power Supply,/items/t-rex-engineering-fueltank-classic-power-supply
TC Electronic NR-1 Nova Reverb,/items/tc-electronic-nr-1-nova-reverb
Morley George Lynch Tripler Pedal,/items/morley-george-lynch-tripler-pedal
Origin Effects SlideRIG Compact Deluxe,/items/origin-effects-sliderig-compact-deluxe
ThorpyFX Muffroom Cloud Fuzz Pedal,/items/thorpyfx-muffroom-cloud-fuzz-pedal
Suhr Rufus Fuzz,/items/suhr-rufus-fuzz
Cameltone Big Stuff,/items/cameltone-big-stuff
Caroline Haymaker Dynamic Drive,/items/caroline-haymaker-dynamic-drive
Port City Salem Boost,/items/port-city-salem-boost
Wampler Leviathan Fuzz,/items/wampler-leviathan-fuzz
Ibanez Tone-Lok WD7 Weeping Demon Wah Pedal,/items/ibanez-tone-lok-wd7-weeping-demon-wah-pedal
Celestion G12T-75 75-Watt Guitar Speaker,/items/celestion-g12t-75-75-watt-guitar-speaker
Maxon OD9 Pro Plus Overdrive Pedal,/items/maxon-od9-pro-plus-overdrive-pedal
Marshall RF-1 Reflector,/items/marshall-rf-1-reflector
Reaper Pandemonium V2,/items/reaper-pandemonium-v2
Line 6 Helix Control,/items/line-6-helix-control
Danelectro DJ17 PB & J,/items/danelectro-dj17-pb-j
Maxon CP101 Compressor Pedal,/items/maxon-cp101-compressor-pedal
Sound Sculpture MIDI A/B Cadabra,/items/sound-sculpture-midi-a-b-cadabra
ISP Technologies Decimator ProRack G Noise Reduction System,/items/isp-technologies-decimator-prorack-g-noise-reduction-system
Seymour Duncan Pickup Booster & Line Driver,/items/seymour-duncan-pickup-booster-line-driver
Seymour Duncan Studio Bass Compressor,/items/seymour-duncan-studio-bass-compressor
Cameltone Nard,/items/cameltone-nard
Rocktron Rack Tuner,/items/rocktron-rack-tuner
