equipment_names,equipment_urls
Sabbadius Funkastic Compressor,/items/sabbadius-funkastic-compressor
Sabbadius Funky Vibe,/items/sabbadius-funky-vibe
DigiTech Hardwire RV-7 Reverb,/items/digitech-hardwire-rv-7-reverb
Lovepedal Eternity E6,/items/lovepedal-eternity-e6
Cusack Screamer Fuzz Pedal,/items/cusack-screamer-fuzz-pedal
LocoBox Cosmochorus Chorus Pedal,/items/locobox-cosmochorus-chorus-pedal
Visual Sound H2O Chorus & Echo Pedal,/items/visual-sound-h2o-chorus-echo-pedal
Radial Tonebone Elevator Multi-Level Booster,/items/radial-tonebone-elevator-multi-level-booster
MXR CSP233 Micro Amp Plus,/items/mxr-csp233-micro-amp-plus
Boss AC-2,/items/boss-ac-2
Honda soundworks Fab cream,/items/honda-soundworks-fab-cream
Ibanez Analog Delay Mini Guitar Pedal,/items/ibanez-analog-delay-mini-guitar-pedal
Maxon AD80 Analog Delay,/items/maxon-ad80-analog-delay
JHS Modded Line 6 DL4 Delay Modulator,/items/jhs-modded-line-6-dl4-delay-modulator
Wells Amp NYC 8 Ball,/items/wells-amp-nyc-8-ball
Univox Uni-Vibe Pedal,/items/univox-uni-vibe-pedal
Electro-Harmonix Memory Boy,/items/electro-harmonix-memory-boy
Voodoo Lab - Pedal Power® 4x4,/items/voodoo-lab-pedal-power-4x4
Red Witch Pentavocal Tremolo Pedal,/items/red-witch-pentavocal-tremolo-pedal
Lehle Little Lehle II,/items/lehle-little-lehle-ii
Ibanez Tube Screamer Mini,/items/ibanez-tube-screamer-mini
MXR M78 Custom Badass '78 Distortion Pedal,/items/mxr-m78-custom-badass-78-distortion-pedal
Roland GP-16,/items/roland-gp-16
Fractal Audio Systems AX8 Amp Modeler/Multi-FX Processor,/items/fractal-audio-systems-ax8-amp-modeler-multi-fx-processor
Union Tube & Transistor Black Bumble Buzz Guitar Pedal,/items/union-tube-transistor-black-bumble-buzz-guitar-pedal
Celestion Alnico Blue Speaker,/items/celestion-alnico-blue-speaker
Boss PH-1 Phaser,/items/boss-ph-1-phaser
TC Electronic Shaker Vibrato,/items/tc-electronic-shaker-vibrato
Lovepedal Kalamazoo,/items/lovepedal-kalamazoo
Origin Effects SlideRIG Compact Deluxe,/items/origin-effects-sliderig-compact-deluxe
Orange Amplifiers FS-1 1-Button Guitar Footswitch,/items/orange-amplifiers-fs-1-1-button-guitar-footswitch
M-Drive Amt,/items/m-drive-amt
AMT Electronics Legend Amps Series E1 Distortion Guitar Effects Pedal,/items/amt-electronics-legend-amps-series-e1-distortion-guitar-effects-pedal
EVH 5150 III Footswitch,/items/evh-5150-iii-footswitch
Spaceman Wow Signal fuzz pedal,/items/spaceman-wow-signal-fuzz-pedal
TC Electronic Stereo Chorus Flanger,/items/tc-electronic-stereo-chorus-flanger
Mu-Tron Bi-Phase Pedal,/items/mu-tron-bi-phase-pedal
Akai Professional E2 HeadRush Delay/Looper,/items/akai-professional-e2-headrush-delay-looper
Way Huge Red Llama Overdrive,/items/way-huge-red-llama-overdrive
Boss VE-20 Vocal Performer Twin Pedal,/items/boss-ve-20-vocal-performer-twin-pedal
Dr. Scientist Reverberator,/items/dr-scientist-reverberator
Mooer Blue Faze,/items/mooer-blue-faze
Nocturne Dynobrain Preamp,/items/nocturne-dynobrain-preamp
Pedal Hole Fly,/items/pedal-hole-fly
MXR M-109 6-Band Graphic EQ,/items/mxr-m-109-6-band-graphic-eq
Carl Martin DC Drive,/items/carl-martin-dc-drive
Carl Martin Chorus xII,/items/carl-martin-chorus-xii
Cluster Ithaca-26,/items/cluster-ithaca-26
Pedal Hole Vulcano,/items/pedal-hole-vulcano
Cluster StarFox-88,/items/cluster-starfox-88
Vox V845 Wah-Wah Pedal,/items/vox-v845-wah-wah-pedal
Keeley C4 Compressor,/items/keeley-c4-compressor
Line 6 DL4 Delay Modeler,/items/line-6-dl4-delay-modeler--2
Line 6 POD HD300,/items/line-6-pod-hd300
Morley Quad Box,/items/morley-quad-box
Electro-Harmonix Bass MicroSynth Effects Pedal,/items/electro-harmonix-bass-microsynth-effects-pedal
Boss DD-2 Digital Delay Pedal,/items/boss-dd-2-digital-delay-pedal
Artec ADL-2 Analog Delay,/items/artec-adl-2-analog-delay
Truetone V3 Jekyll & Hyde,/items/truetone-v3-jekyll-hyde
Visual Sound Single Tap Delay,/items/visual-sound-single-tap-delay
Visual Sound Garagetone Tremolo,/items/visual-sound-garagetone-tremolo
Visual Sound Route 66,/items/visual-sound-route-66
VOX V847-AUJ Union Jack,/items/vox-v847-auj-union-jack
Big Joe Stomp Box Company R-403 Vintage Overdrive,/items/big-joe-stomp-box-company-r-403-vintage-overdrive
Big Joe Stomp Box Company B-408 Phaser,/items/big-joe-stomp-box-company-b-408-phaser
Electro-Harmonix #1 Echo Digital Delay Guitar Effects Pedal,/items/electro-harmonix-1-echo-digital-delay-guitar-effects-pedal
Danelectro Psycho Flange,/items/danelectro-psycho-flange
Behringer RV600 Reverb Machine,/items/behringer-rv600-reverb-machine
Sentenza Acid Bazarus Fuzz,/items/sentenza-acid-bazarus-fuzz
Lovetone Ring Stinger,/items/lovetone-ring-stinger
Union Tube & Transistor More,/items/union-tube-transistor-more
Zvex Tremorama,/items/zvex-tremorama
Maxon AD-999 Analog Delay,/items/maxon-ad-999-analog-delay
Montreal Assembly Wrong Side of Uranus,/items/montreal-assembly-wrong-side-of-uranus
Fairfield Circuitry Four Eyes,/items/fairfield-circuitry-four-eyes
Empress Tremolo 2,/items/empress-tremolo-2
Maxon CS-9 Stereo Chorus Pro,/items/maxon-cs-9-stereo-chorus-pro
Maxon Ph 350 Rotary Phaser,/items/maxon-ph-350-rotary-phaser
ISP Decimator G-String,/items/isp-decimator-g-string
Durham Electronics Sex Drive,/items/durham-electronics-sex-drive
TC Electronic NDY-1 Nova Dynamics,/items/tc-electronic-ndy-1-nova-dynamics
Wampler Pinnacle Distortion,/items/wampler-pinnacle-distortion
Wampler Euphoria Overdive,/items/wampler-euphoria-overdive
Visual Sound Visual Volume Pedal,/items/visual-sound-visual-volume-pedal
Strymon Tap Effects Pedal,/items/strymon-tap-effects-pedal
Visual Sound Dual Tap Delay Two-Channel Tap Tempo Delay Pedal,/items/visual-sound-dual-tap-delay-two-channel-tap-tempo-delay-pedal
T-Rex Twister (Chorus and Flanger),/items/t-rex-twister-chorus-and-flanger
T-Rex Engineering Tonebug Chorus and Flanger,/items/t-rex-engineering-tonebug-chorus-and-flanger
T-Rex Reptile Delay 2,/items/t-rex-reptile-delay-2
T-Rex Tremster Tremolo Pedal,/items/t-rex-tremster-tremolo-pedal
Danelectro Daddy O. Overdrive Pedal,/items/danelectro-daddy-o-overdrive-pedal
EBS OctaBass Triple Mode Octave Divider Pedal,/items/ebs-octabass-triple-mode-octave-divider-pedal
MXR M82 Bass Envelope Filter,/items/mxr-m82-bass-envelope-filter
Voodoo Lab Pedal Power ISO-5,/items/voodoo-lab-pedal-power-iso-5
Electro-Harmonix Bassballs,/items/electro-harmonix-bassballs
Mad Professor Deep Blue Delay Pedal,/items/mad-professor-deep-blue-delay-pedal
Mad Professor Sweet Honey Overdrive,/items/mad-professor-sweet-honey-overdrive
Mad Professor Forest Green Compressor,/items/mad-professor-forest-green-compressor
Boss DS-2 Turbo Distortion Pedal,/items/boss-ds-2-turbo-distortion-pedal
Mission Engineering EP-1 Expression Pedal,/items/mission-engineering-ep-1-expression-pedal
DigiTech WH1 Whammy Pedal,/items/digitech-wh1-whammy-pedal
Morpheus Droptune,/items/morpheus-droptune
Bondi Effects Sick As Overdrive (Special Edition),/items/bondi-effects-sick-as-overdrive-special-edition
Pro Co TurboRAT Pedal,/items/pro-co-turborat-pedal
ZVex Fuzz Probe,/items/zvex-fuzz-probe
Dunlop Dallas Arbiter Fuzz Face,/items/dunlop-dallas-arbiter-fuzz-face
Pete Cornish NBM-2,/items/pete-cornish-nbm-2
Foxrox Octron,/items/foxrox-octron
Dunlop 535QC Chrome Cry Baby Wah Pedal,/items/dunlop-535qc-chrome-cry-baby-wah-pedal
MXR Classic Overdrive,/items/mxr-classic-overdrive
Mooer Reecho Digital Delay,/items/mooer-reecho-digital-delay
Electro-Harmonix Satisfaction Fuzz,/items/electro-harmonix-satisfaction-fuzz
Vox V847A Wah-Wah Pedal,/items/vox-v847a-wah-wah-pedal
Hexe Revolver 2,/items/hexe-revolver-2
Analogman Astro Tone Fuzz Pedal,/items/analogman-astro-tone-fuzz-pedal
Menatone Red Snapper,/items/menatone-red-snapper
Klon Centaur Gold Horsie,/items/klon-centaur-gold-horsie
MXR Distortion+ M104,/items/mxr-distortion-m104
Fridgebuzzz Land Of The Rising Fuzz,/items/fridgebuzzz-land-of-the-rising-fuzz
Drybell Vibe Machine V-1,/items/drybell-vibe-machine-v-1
Mu-Tron Phasor II,/items/mu-tron-phasor-ii
Retro-Sonic Stereo Chorus,/items/retro-sonic-stereo-chorus
Moog MF-102 Moogerfooger Ring Modulator,/items/moog-mf-102-moogerfooger-ring-modulator
Boss TU-12H Chromatic Tuner,/items/boss-tu-12h-chromatic-tuner
BOSS GT-8 Guitar Effects Processor,/items/boss-gt-8-guitar-effects-processor
BOSS Dr. Rhythm DR-880,/items/boss-dr-rhythm-dr-880
MXR M169 Carbon Copy Analog Delay,/items/mxr-m169-carbon-copy-analog-delay
MXR M77 Custom Badass Modified OD,/items/mxr-m77-custom-badass-modified-od
MXR EP101 Echoplex Preamp,/items/mxr-ep101-echoplex-preamp
Roland AF-100 BeeBaa Fuzz Pedal,/items/roland-af-100-beebaa-fuzz-pedal
MBS Stone Cutter,/items/mbs-stone-cutter
Tonebone Bones Twin-City ABY Guitar Effects Switcher,/items/tonebone-bones-twin-city-aby-guitar-effects-switcher
MBS Evolution,/items/mbs-evolution
MBS Hummingverb V2,/items/mbs-hummingverb-v2
Boss BF-2 Flanger,/items/boss-bf-2-flanger
Line 6 POD X3 Live,/items/line-6-pod-x3-live
Zoom G1 K,/items/zoom-g1-k
Pedaltrain 1,/items/pedaltrain-1
Morley VAI-1 Steve Vai Bad Horsie Wah,/items/morley-vai-1-steve-vai-bad-horsie-wah
Ibanez ES-2 Echo Shifter,/items/ibanez-es-2-echo-shifter
Visual Sound V3 Route 66,/items/visual-sound-v3-route-66
Swell G-TOD Overdrive,/items/swell-g-tod-overdrive
Boss FV-60 Foot Volume,/items/boss-fv-60-foot-volume
Electro Harmonix / Sovtek - Small Stone Version 3,/items/electro-harmonix-sovtek-small-stone-version-3
MXR M173 Classic 108 Fuzz Pedal,/items/mxr-m173-classic-108-fuzz-pedal
Fulltone '69 Fuzz Pedal,/items/fulltone-69-fuzz-pedal
Death by Audio Fuzz War,/items/death-by-audio-fuzz-war
Electro-Harmonix Big Muff Pi Ram's Head,/items/electro-harmonix-big-muff-pi-ram-s-head
ZVex Sonar Tremolo Guitar Effects Pedal,/items/zvex-sonar-tremolo-guitar-effects-pedal
Black Cat Pedals Bass Octave Fuzz,/items/black-cat-pedals-bass-octave-fuzz
