equipment_names,equipment_urls
Union Tube & Transistor More,/items/union-tube-transistor-more
Cornish NG-2 Fuzz pedal,/items/cornish-ng-2-fuzz-pedal
Jim Dunlop British Invasion Cry Baby Wah Pedal,/items/jim-dunlop-british-invasion-cry-baby-wah-pedal
Black Arts Toneworks Pharaoh Fuzz,/items/black-arts-toneworks-pharaoh-fuzz
Fulltone Mini Deja Vibe 2,/items/fulltone-mini-deja-vibe-2
EarthQuaker Devices Palisades Overdrive,/items/earthquaker-devices-palisades-overdrive
EarthQuaker Devices Arpanoid Polyphonic Pitch Arpeggiator Guitar Effects Pedal,/items/earthquaker-devices-arpanoid-polyphonic-pitch-arpeggiator-guitar-effects-pedal
EarthQuaker Devices Disaster Transport Sr.,/items/earthquaker-devices-disaster-transport-sr
Lehle Little Lehle II,/items/lehle-little-lehle-ii
Caroline Guitar Company Kilobyte Lo Fi Delay Pedal,/items/caroline-guitar-company-kilobyte-lo-fi-delay-pedal
Voodoo Lab Micro Vibe Vintage Rotary Speaker Pedal,/items/voodoo-lab-micro-vibe-vintage-rotary-speaker-pedal
Seymour Duncan Palladium Gain Stage,/items/seymour-duncan-palladium-gain-stage
Roland AG-5 Funny Cat,/items/roland-ag-5-funny-cat
BOSS GT-8 Guitar Effects Processor,/items/boss-gt-8-guitar-effects-processor
DOD Analog Delay,/items/dod-analog-delay
Moog MP-201 Multipedal,/items/moog-mp-201-multipedal
Voodoo Lab Amp Selector,/items/voodoo-lab-amp-selector
Jim Dunlop GCB95 Original Crybaby Wah,/items/jim-dunlop-gcb95-original-crybaby-wah
Flannel Custom Fuzz Pedal,/items/flannel-custom-fuzz-pedal
Walrus Audio Iron Horse LM308 Distortion,/items/walrus-audio-iron-horse-lm308-distortion
Walrus Audio Mayflower Overdrive Pedal,/items/walrus-audio-mayflower-overdrive-pedal
Walrus Audio Janus Tremolo Fuzz Boutique Guitar Pedal,/items/walrus-audio-janus-tremolo-fuzz-boutique-guitar-pedal
Walrus Audio Messner Transparent Light-Gain Overdrive,/items/walrus-audio-messner-transparent-light-gain-overdrive
Line 6 POD HD500,/items/line-6-pod-hd500
Walrus Audio Harvester Overdrive,/items/walrus-audio-harvester-overdrive
JHS Muffuletta 6-way Distortion Fuzz,/items/jhs-muffuletta-6-way-distortion-fuzz
Walrus Audio Deep Six Compressor,/items/walrus-audio-deep-six-compressor
Mojo Hand FX Rook Kensrue Rook,/items/mojo-hand-fx-rook-kensrue-rook
Voodoo Lab HEX Audio Loop Switcher,/items/voodoo-lab-hex-audio-loop-switcher
Amt Electronics Ex-50 Expression Guitar Effects Pedal,/items/amt-electronics-ex-50-expression-guitar-effects-pedal
Walrus Audio Aetos 8-Output Power Supply,/items/walrus-audio-aetos-8-output-power-supply
Walrus Audio Bellwether Analog Delay with Tap Tempo,/items/walrus-audio-bellwether-analog-delay-with-tap-tempo
Bss DPR-404,/items/bss-dpr-404
Prunes & Custard Harmonic Generator-Intermodulator Pedal,/items/prunes-custard-harmonic-generator-intermodulator-pedal
TSVG Slow Ride Overdrive/Fuzz,/items/tsvg-slow-ride-overdrive-fuzz
Earthquaker Devices Disaster Transport,/items/earthquaker-devices-disaster-transport
DigiTech XP200 Modulator,/items/digitech-xp200-modulator
Devi Ever Super Soda Meiser,/items/devi-ever-super-soda-meiser
Cameltone Big Stuff,/items/cameltone-big-stuff
TC Electronic Hall Of Fame Mini Reverb Pedal with TonePrint,/items/tc-electronic-hall-of-fame-mini-reverb-pedal-with-toneprint
EarthQuaker Devices Tentacle Analog Octave Up Guitar Effects Pedal,/items/earthquaker-devices-tentacle-analog-octave-up-guitar-effects-pedal
DigiTech DL-8 Delay/Looper,/items/digitech-dl-8-delay-looper
DigiTech Synth Wah,/items/digitech-synth-wah
DigiTech Luxe,/items/digitech-luxe
DigiTech Drop Polyphonic Drop Tune Pedal,/items/digitech-drop-polyphonic-drop-tune-pedal
Old Blood Noise Endeavours Black Fountain Delay,/items/old-blood-noise-endeavours-black-fountain-delay
Red Panda Raster,/items/red-panda-raster
Boss BD-2W Blues Driver Waza Craft,/items/boss-bd-2w-blues-driver-waza-craft
Roland - GR-20,/items/roland-gr-20
MXR Iso-Brick Power Supply,/items/mxr-iso-brick-power-supply
Boss FBM-1 Fender '59 Bassman Guitar Effects Pedal,/items/boss-fbm-1-fender-59-bassman-guitar-effects-pedal
Boss ME-50 Guitar Multi Effects Pedal,/items/boss-me-50-guitar-multi-effects-pedal
Wampler Faux Analog Echo Delay Pedal,/items/wampler-faux-analog-echo-delay-pedal
Devi Ever Rocket Fuzz,/items/devi-ever-rocket-fuzz
Diamond Memory Lane Junior,/items/diamond-memory-lane-junior
Eminence Delta Speakers,/items/eminence-delta-speakers
Eminence Swamp Thang Speaker,/items/eminence-swamp-thang-speaker
Weber FC12,/items/weber-fc12
BYOC Large Beaver Rams Head,/items/byoc-large-beaver-rams-head
Fuzzrocious Zuul,/items/fuzzrocious-zuul
Mr. Black Deluxe Plus Reverb/Tremolo,/items/mr-black-deluxe-plus-reverb-tremolo
Dr. Scientist Reverberator,/items/dr-scientist-reverberator
Smallsound/Bigsound Buzzz,/items/smallsound-bigsound-buzzz
Boss DD-6 Digital Delay Pedal,/items/boss-dd-6-digital-delay-pedal
DOD Overdrive Preamp 250 Guitar Pedal,/items/dod-overdrive-preamp-250-guitar-pedal
BBE Orange Squash Compressor Pedal,/items/bbe-orange-squash-compressor-pedal
Spontaneous Audio Devices Son of Kong,/items/spontaneous-audio-devices-son-of-kong
Electro-Harmonix Nano Double Muff Distortion,/items/electro-harmonix-nano-double-muff-distortion
Catalinbread Formula No. 5,/items/catalinbread-formula-no-5
Korg G4 Toneworks Rotary Speaker Simulator,/items/korg-g4-toneworks-rotary-speaker-simulator
Ibanez GE10 Graphic Equalizer,/items/ibanez-ge10-graphic-equalizer
Catalinbread Pareidolia,/items/catalinbread-pareidolia
Electro-Harmonix Double Muff,/items/electro-harmonix-double-muff
Electro-Harmonix XO Stereo Pulsar Tremolo Guitar Effects Pedal,/items/electro-harmonix-xo-stereo-pulsar-tremolo-guitar-effects-pedal
Fulltone Bass-Drive Mosfet,/items/fulltone-bass-drive-mosfet
Electro Harmonix Micro Q-Tron,/items/electro-harmonix-micro-q-tron
vox tone bender germanium fuzz v829,/items/vox-tone-bender-germanium-fuzz-v829
Dunlop JC95 Jerry Cantrell Signature Wah,/items/dunlop-jc95-jerry-cantrell-signature-wah
MXR M-159 Stereo Tremolo Pan,/items/mxr-m-159-stereo-tremolo-pan
T-Rex Engineering FuelTank Classic Power Supply,/items/t-rex-engineering-fueltank-classic-power-supply
Guyatone MD3 Micro Digital Delay,/items/guyatone-md3-micro-digital-delay
Foxrox Octron,/items/foxrox-octron
Behringer VD-400,/items/behringer-vd-400
ZVex Woolly Mammoth Fuzz Bass Effect Pedal,/items/zvex-woolly-mammoth-fuzz-bass-effect-pedal
VL Effects Bullitt Booster M-TONE,/items/vl-effects-bullitt-booster-m-tone
VL Effects Bullitt Overdrive Od-oNe,/items/vl-effects-bullitt-overdrive-od-one
Fulltone Deja 2,/items/fulltone-deja-2
Fulltone Robin Trower Overdrive,/items/fulltone-robin-trower-overdrive
Fulltone Soul-Bender Fuzz,/items/fulltone-soul-bender-fuzz
Fulltone Wahfull,/items/fulltone-wahfull
Fulltone CLYDE Standard Wah,/items/fulltone-clyde-standard-wah
Fulltone Distortion Pro Effects Pedal,/items/fulltone-distortion-pro-effects-pedal
Boss AW-2 Auto Wah Guitar Pedal,/items/boss-aw-2-auto-wah-guitar-pedal
DigiTech RP100,/items/digitech-rp100
Electro-Harmonix Vintage Polychorus Pedal,/items/electro-harmonix-vintage-polychorus-pedal
Menatone King of the Britains,/items/menatone-king-of-the-britains
Piggy FX Tank Reverb Pedal,/items/piggy-fx-tank-reverb-pedal
MXR 10 Band Graphic EQ,/items/mxr-10-band-graphic-eq
PiggyFX Flash Drive,/items/piggyfx-flash-drive
Dr. No Octofuzz,/items/dr-no-octofuzz
Moog Moogerfooger MF-101 Lowpass Filter,/items/moog-moogerfooger-mf-101-lowpass-filter
Zinky True Grit,/items/zinky-true-grit
Tonebone BigShotMix,/items/tonebone-bigshotmix
Dr.No Powerdriver/ Booster,/items/dr-no-powerdriver-booster
Dr.No More Gary,/items/dr-no-more-gary
Dr.No Alain Johannes 11:11,/items/dr-no-alain-johannes-11-11
Voodoo Lab Proctavia Pedal,/items/voodoo-lab-proctavia-pedal
FMR Audio A.R.C,/items/fmr-audio-a-r-c
Malekko B:Assmaster Distortion Pedal,/items/malekko-b-assmaster-distortion-pedal
Univox Super-Fuzz Pedal,/items/univox-super-fuzz-pedal
Peterson StroboStomp Tuner,/items/peterson-strobostomp-tuner
Menatone Pleasure Trem 5000,/items/menatone-pleasure-trem-5000
Marshall Bluesbreaker Guitar Pedal,/items/marshall-bluesbreaker-guitar-pedal
Pedaltrain Metro 16,/items/pedaltrain-metro-16
E.W.S. Brute Drive,/items/e-w-s-brute-drive
Tech 21 Boost DLA,/items/tech-21-boost-dla
MXR ZW38 Black Label Chorus,/items/mxr-zw38-black-label-chorus
mojo hand fx colossus,/items/mojo-hand-fx-colossus
Dunlop JHOC1 Jimi Hendrix Octavio,/items/dunlop-jhoc1-jimi-hendrix-octavio
MXR EVH-117 EVH 35th Anniversary Flanger,/items/mxr-evh-117-evh-35th-anniversary-flanger
Korg Pitchblack Poly Polyphonic Pedal Tuner PB03,/items/korg-pitchblack-poly-polyphonic-pedal-tuner-pb03
TC Electronic Alter Ego X4 Vintage Echo,/items/tc-electronic-alter-ego-x4-vintage-echo
TC Electronic Shaker Vibrato,/items/tc-electronic-shaker-vibrato
TC Electronic The Dreamscape John Petrucci Signature Modulation Pedal,/items/tc-electronic-the-dreamscape-john-petrucci-signature-modulation-pedal
MXR MC401 Boost/Line Driver,/items/mxr-mc401-boost-line-driver
Rocktron Utopia Expression Guitar Effects Pedal,/items/rocktron-utopia-expression-guitar-effects-pedal
Lehle 3@1 ABC Box,/items/lehle-3-1-abc-box
Lehle P-Split II,/items/lehle-p-split-ii
Lehle D.Loop SGoS,/items/lehle-d-loop-sgos
Electro-Harmonix Stereo Talking Machine Vocal Formant Filter,/items/electro-harmonix-stereo-talking-machine-vocal-formant-filter
Lovepedal AMP 50 Overdrive,/items/lovepedal-amp-50-overdrive
OohLaLa Quicksilver,/items/oohlala-quicksilver
Sennheiser EW 100 G2 True Diversity Receiver,/items/sennheiser-ew-100-g2-true-diversity-receiver
Furman SPB-8C Stereo Pedal Board,/items/furman-spb-8c-stereo-pedal-board
Voodoo Lab - Pedal Power® 4x4,/items/voodoo-lab-pedal-power-4x4
Custom Audio Electronics RS-T MIDI Foot Controller,/items/custom-audio-electronics-rs-t-midi-foot-controller
Mosrite Fuzzrite,/items/mosrite-fuzzrite
Roger Mayer Axis Fuzz,/items/roger-mayer-axis-fuzz
Moog MF-103 Moogerfooger 12-Stage Phaser,/items/moog-mf-103-moogerfooger-12-stage-phaser
Electro-Harmonix Deluxe Electric Mistress,/items/electro-harmonix-deluxe-electric-mistress
Jimi Hendrix Fuzz Face Distortion Pedal,/items/jimi-hendrix-fuzz-face-distortion-pedal
Maestro PS-1A Phase Shifter,/items/maestro-ps-1a-phase-shifter
Boss FV-50H Stereo Volume Pedal,/items/boss-fv-50h-stereo-volume-pedal
Electro-Harmonix 45000 Multi-Track Looping Recorder,/items/electro-harmonix-45000-multi-track-looping-recorder
Black Cat Pedals Wee Buzz,/items/black-cat-pedals-wee-buzz
ProCo The Rat,/items/proco-the-rat
Fulltone Choralflange,/items/fulltone-choralflange
Sho-Bud Volume Pedal,/items/sho-bud-volume-pedal
Dunlop 535Q Cry Baby Multi-Wah,/items/dunlop-535q-cry-baby-multi-wah
Visual Sound Liquid Chorus,/items/visual-sound-liquid-chorus
Providence DLY-4 Chrono Delay,/items/providence-dly-4-chrono-delay
Zenkudo Overdrive Pedal,/items/zenkudo-overdrive-pedal
Hilton Electronics Pro Guitar Pedal,/items/hilton-electronics-pro-guitar-pedal
Electro-Harmonix 16 Second Delay Pedal,/items/electro-harmonix-16-second-delay-pedal
Electro-Harmonix Pocket Metal Muff,/items/electro-harmonix-pocket-metal-muff
Boss DD-2 Digital Delay Pedal,/items/boss-dd-2-digital-delay-pedal
TC Electronic HyperGravity Compressor,/items/tc-electronic-hypergravity-compressor
Digitech PDS-8000 Echo Plus,/items/digitech-pds-8000-echo-plus
Jacques MS-2 Maistersinger Professional Chorus Pedal,/items/jacques-ms-2-maistersinger-professional-chorus-pedal
XTS Pegasus Boost Pedal,/items/xts-pegasus-boost-pedal
Boss TW-1 TWah Pedal,/items/boss-tw-1-twah-pedal
Boss DSD-2 Digital Sampler/Delay,/items/boss-dsd-2-digital-sampler-delay
Boomerang Phrase Sampler,/items/boomerang-phrase-sampler
King VOX Wah,/items/king-vox-wah
BOSS FV 300L,/items/boss-fv-300l
Voodoo Lab Pedal Power AC,/items/voodoo-lab-pedal-power-ac
KR MegaVibe,/items/kr-megavibe
Ibanez CS9,/items/ibanez-cs9
Audiotech Source Selector 1x6,/items/audiotech-source-selector-1x6
Korg DT-1 Pro Digital Tuner,/items/korg-dt-1-pro-digital-tuner
Dunlop KH95 Kirk Hammett Signature Cry Baby Wah Guitar Effects Pedal,/items/dunlop-kh95-kirk-hammett-signature-cry-baby-wah-guitar-effects-pedal
Digitech XHP Hyper Phase,/items/digitech-xhp-hyper-phase
Lehle Little Dual Amp Switcher Guitar Pedal,/items/lehle-little-dual-amp-switcher-guitar-pedal
Pedal Hole Jumbo,/items/pedal-hole-jumbo
TC Electronic BonaFide Buffer,/items/tc-electronic-bonafide-buffer
Mooer Ultra Drive,/items/mooer-ultra-drive
Roland VG-99 V-Guitar System,/items/roland-vg-99-v-guitar-system
Zoom G3,/items/zoom-g3
Line 6 M9 Stompbox Modeler,/items/line-6-m9-stompbox-modeler
Roland FC-300,/items/roland-fc-300
Keith McMillen 12 Step Foot Controller,/items/keith-mcmillen-12-step-foot-controller
FLUX:FX - the audio manipulation app by NOIISE,/items/flux-fx-the-audio-manipulation-app-by-noiise
Boss GP-10,/items/boss-gp-10
Pigtronix Philosopher King Pedal,/items/pigtronix-philosopher-king-pedal
Source Audio Dual Expression Pedal,/items/source-audio-dual-expression-pedal
Source Audio Soundblox 2 Orbital Modulator,/items/source-audio-soundblox-2-orbital-modulator
Source Audio Soundblox 2 Multiwave Distortion,/items/source-audio-soundblox-2-multiwave-distortion
Mission Engineering Expressionator Multi-Expression Controller Pedal,/items/mission-engineering-expressionator-multi-expression-controller-pedal
MXR M-151 Doubleshot Distortion Pedal,/items/mxr-m-151-doubleshot-distortion-pedal
Pigtronix Philosopher's Tone Compressor Pedal,/items/pigtronix-philosopher-s-tone-compressor-pedal
DigiTech XP-99 Space Station,/items/digitech-xp-99-space-station
Seymour Duncan Twin Tube,/items/seymour-duncan-twin-tube
Mesa Boogie V-Twin,/items/mesa-boogie-v-twin
Malekko Scrutator,/items/malekko-scrutator
Catalinbread Karma Suture,/items/catalinbread-karma-suture
EarthQuaker Devices Levitation Reverb,/items/earthquaker-devices-levitation-reverb
Boomerang E-155 Chorus/Delay Pedal,/items/boomerang-e-155-chorus-delay-pedal
EarthQuaker Devices Avalanche Run Stereo Delay and Reverb,/items/earthquaker-devices-avalanche-run-stereo-delay-and-reverb
Strymon Brigadier dBucket Delay,/items/strymon-brigadier-dbucket-delay
Colorsound Octivider,/items/colorsound-octivider
Roland GR-700 Guitar Synth,/items/roland-gr-700-guitar-synth
Shaftsbury Duo-Fuzz,/items/shaftsbury-duo-fuzz
Colorsound Tonebender,/items/colorsound-tonebender
Lovetone Meatball,/items/lovetone-meatball
Pete Cornish Treble Booster,/items/pete-cornish-treble-booster
EMS Synthi Hi-Fli,/items/ems-synthi-hi-fli
Moog Taurus Bass Pedal Synthesizer Version 3,/items/moog-taurus-bass-pedal-synthesizer-version-3
Marshall Supa Fuzz,/items/marshall-supa-fuzz
Colorsound by Sola Sound Supa Tonebender,/items/colorsound-by-sola-sound-supa-tonebender
Boss RC-20XL Loop Station,/items/boss-rc-20xl-loop-station
Boss SYB-3,/items/boss-syb-3
Boss BC-2 Combo Drive Pedal,/items/boss-bc-2-combo-drive-pedal
MXR EVH 35th Anniversary Phase 90,/items/mxr-evh-35th-anniversary-phase-90
Fuzzrocious Dark Driving,/items/fuzzrocious-dark-driving
EarthQuaker Devices Speaker Cranker,/items/earthquaker-devices-speaker-cranker
Death by Audio Apocalypse Pedal,/items/death-by-audio-apocalypse-pedal
Dwarfcraft Devices Minivan Echo,/items/dwarfcraft-devices-minivan-echo
MXR Sub Machine Octave Fuzz,/items/mxr-sub-machine-octave-fuzz
TC Helicon Voicelive Play,/items/tc-helicon-voicelive-play
DigiTech Hardwire Supernatural Ambient Reverb,/items/digitech-hardwire-supernatural-ambient-reverb
Dwarfcraft Devices Surrender Dorothy,/items/dwarfcraft-devices-surrender-dorothy
Chase Bliss Audio Spectre Analog TZ Flanger,/items/chase-bliss-audio-spectre-analog-tz-flanger
Emerson Custom Guitars Paramount Overdrive Guitar Effects Pedal,/items/emerson-custom-guitars-paramount-overdrive-guitar-effects-pedal
Chase Bliss Audio Gravitas Analog Tremolo,/items/chase-bliss-audio-gravitas-analog-tremolo
JHS Prestige Buffer/Booster,/items/jhs-prestige-buffer-booster
Maestro Echoplex,/items/maestro-echoplex
TC Electronic Nova System,/items/tc-electronic-nova-system
Suhr Shiba Drive Reloaded Pedal,/items/suhr-shiba-drive-reloaded-pedal
Suhr Jack Rabbit,/items/suhr-jack-rabbit
Suhr Koji Comp,/items/suhr-koji-comp
Mesa CabClone Cabinet Simulator,/items/mesa-cabclone-cabinet-simulator
Fender Fuzz Wah,/items/fender-fuzz-wah
Morley Maverick Mini Switchless Wah,/items/morley-maverick-mini-switchless-wah
Behringer FCB1010 MIDI Foot Controller,/items/behringer-fcb1010-midi-foot-controller
Tone Concepts Distillery,/items/tone-concepts-distillery
Alnico Tubby Tone Speakers,/items/alnico-tubby-tone-speakers
Hughes & Kettner Tube Factor,/items/hughes-kettner-tube-factor
Vox V847A Wah-Wah Pedal,/items/vox-v847a-wah-wah-pedal
MXR Custom Shop CSP-101CL Script Logo Phase 90 with LED,/items/mxr-custom-shop-csp-101cl-script-logo-phase-90-with-led
Budda Samsara Delay Guitar Effects Pedal,/items/budda-samsara-delay-guitar-effects-pedal
MXR MC406 CAE Buffer Pedal,/items/mxr-mc406-cae-buffer-pedal
Rockett Pedals Archer,/items/rockett-pedals-archer
Way Huge Electronics Swollen Pickle MKII Jumbo Fuzz Pedal,/items/way-huge-electronics-swollen-pickle-mkii-jumbo-fuzz-pedal
Boss TU-6 Guitar/Bass Auto Tuner,/items/boss-tu-6-guitar-bass-auto-tuner
Line 6 M13 Stompbox Modeler,/items/line-6-m13-stompbox-modeler
JHS Panther Cub Delay,/items/jhs-panther-cub-delay
Walrus Audio Transit 5 Looper (Clickless),/items/walrus-audio-transit-5-looper-clickless
JHS Double Barrel 2-in-1 Dual Overdrive Pedal,/items/jhs-double-barrel-2-in-1-dual-overdrive-pedal
Mojo Hand FX Bayou Trem,/items/mojo-hand-fx-bayou-trem
Saturnworks Volume Pedal - Deluxe,/items/saturnworks-volume-pedal-deluxe
Walrus Audio Phoenix 15-Output Power Supply,/items/walrus-audio-phoenix-15-output-power-supply
Hot Hand Phaser/Flanger,/items/hot-hand-phaser-flanger
SIB Mr. Echo Plus Delay Guitar Effects Pedal,/items/sib-mr-echo-plus-delay-guitar-effects-pedal
Source Audio Soundblox Multiwave Distortion,/items/source-audio-soundblox-multiwave-distortion
Source Audio SA121 Soundblox Tri-Mod Wah,/items/source-audio-sa121-soundblox-tri-mod-wah
BearFoot FX Pale Green Compressor,/items/bearfoot-fx-pale-green-compressor
Bearfoot FX Model H,/items/bearfoot-fx-model-h
Bearfoox FX Mint Green Mini Vibe,/items/bearfoox-fx-mint-green-mini-vibe
Bearfoot Fx Honey Beest Overdrive,/items/bearfoot-fx-honey-beest-overdrive
JHS banana boost,/items/jhs-banana-boost
Sarno Music Solutions Earth Drive,/items/sarno-music-solutions-earth-drive
Harben Audio Synesthesia Drive,/items/harben-audio-synesthesia-drive
Malekko Heavy Industry Fetish MKII Distortion Guitar Effects Pedal,/items/malekko-heavy-industry-fetish-mkii-distortion-guitar-effects-pedal
ZVex Vexter Series VSD Super Duper 2-in-1 Boost Guitar Effects Pedal,/items/zvex-vexter-series-vsd-super-duper-2-in-1-boost-guitar-effects-pedal
Pedaltrain 3,/items/pedaltrain-3
Electro-Harmonix Riddle - Envelope Filter for Guitar,/items/electro-harmonix-riddle-envelope-filter-for-guitar
DigiTech Bad Monkey Tube Overdrive,/items/digitech-bad-monkey-tube-overdrive
Dunlop Dimebag Signature Cry Baby Wah Wah,/items/dunlop-dimebag-signature-cry-baby-wah-wah
Origin Effects Cali76 Compact Deluxe,/items/origin-effects-cali76-compact-deluxe
Gollmer 60's Trem,/items/gollmer-60-s-trem
Radial HotShot DM1,/items/radial-hotshot-dm1
Boss PN-2 Tremolo/Pan Guitar Effects Pedal,/items/boss-pn-2-tremolo-pan-guitar-effects-pedal
Ibanez CP-9 Compressor/Limiter Effects Pedal,/items/ibanez-cp-9-compressor-limiter-effects-pedal
Moog Minifooger MF Boost,/items/moog-minifooger-mf-boost
Moog Minifooger MF Drive,/items/moog-minifooger-mf-drive
Moog MF Delay Minifooger Analog Delay,/items/moog-mf-delay-minifooger-analog-delay
Fractal Axe-Fx II XL+ Guitar Effects Processor,/items/fractal-axe-fx-ii-xl-guitar-effects-processor
Rockett Pedals - Allan Holdsworth Signature OD/Boost,/items/rockett-pedals-allan-holdsworth-signature-od-boost
Yamaha Magicstomp,/items/yamaha-magicstomp
Dunlop DVP1 Volume Pedal,/items/dunlop-dvp1-volume-pedal
T-Rex Reptile,/items/t-rex-reptile
TC Electronic Alter Ego V2 Vintage Echo,/items/tc-electronic-alter-ego-v2-vintage-echo
Root Effects Vintage Drive,/items/root-effects-vintage-drive
Bondi Effects Sick As Overdrive MkII,/items/bondi-effects-sick-as-overdrive-mkii
Bogner Ecstasy Red Overdrive/Boost Guitar Effects Pedal,/items/bogner-ecstasy-red-overdrive-boost-guitar-effects-pedal
Bogner Uberschall Distortion/Boost Guitar Effects Pedal,/items/bogner-uberschall-distortion-boost-guitar-effects-pedal
Bondi Effects Del Mar Overdrive,/items/bondi-effects-del-mar-overdrive
Neunaber Immerse,/items/neunaber-immerse
Neunaber Slate v2,/items/neunaber-slate-v2
Bondi Effects Sick As Overdrive (Limited Edition),/items/bondi-effects-sick-as-overdrive-limited-edition
Wampler Tumnus Overdrive,/items/wampler-tumnus-overdrive
Fire Custom Sweet Chilli,/items/fire-custom-sweet-chilli
Boss Loop station,/items/boss-loop-station
Bondi Effects 2026 Compressor,/items/bondi-effects-2026-compressor
Dunlop Echoplex Preamp Guitar Effects Pedal,/items/dunlop-echoplex-preamp-guitar-effects-pedal
Echoplex EP-3,/items/echoplex-ep-3
Empress Fuzz,/items/empress-fuzz
Xotic Effects AC Booster Overdrive Pedal,/items/xotic-effects-ac-booster-overdrive-pedal
Buddha Phatman Zen,/items/buddha-phatman-zen
Boomerang Side Car Controller,/items/boomerang-side-car-controller
Goodrich Volume Pedal,/items/goodrich-volume-pedal
this1smyne Mini Expression Pedal,/items/this1smyne-mini-expression-pedal
Disaster Area DMC-3XL MIDI Foot Controller,/items/disaster-area-dmc-3xl-midi-foot-controller
this1smyne Mini Buffer,/items/this1smyne-mini-buffer
Ernie Ball MVP Volume Pedal,/items/ernie-ball-mvp-volume-pedal
Dr. Scientist Tremolessence,/items/dr-scientist-tremolessence
EWS BMC Bass Mid Control,/items/ews-bmc-bass-mid-control
Rodenberg GAS 707b LDP Clean Boost Bass Pedal,/items/rodenberg-gas-707b-ldp-clean-boost-bass-pedal
Tech 21 SansAmp Bass Driver Deluxe,/items/tech-21-sansamp-bass-driver-deluxe
Dr Green Bearded Lady Bass Fuzz Pedal,/items/dr-green-bearded-lady-bass-fuzz-pedal
Ashdown Engineering Dr Green Octa Dose Bass Octave Pedal,/items/ashdown-engineering-dr-green-octa-dose-bass-octave-pedal
Dr Green Doctors Note Envelope Filter Bass Pedal,/items/dr-green-doctors-note-envelope-filter-bass-pedal
Dr Green Tourniquet Compressor Bass Guitar Effects Pedal,/items/dr-green-tourniquet-compressor-bass-guitar-effects-pedal
BBE Sonic Stomp Sonic Maximizer Guitar Effects Pedal,/items/bbe-sonic-stomp-sonic-maximizer-guitar-effects-pedal
Ross Chorus Pedal,/items/ross-chorus-pedal
Decibel Eleven Hot Stone HC Isolated DC Power Supply,/items/decibel-eleven-hot-stone-hc-isolated-dc-power-supply
Darkglass Electronics Microtubes B7K Analog Bass Preamp Pedal,/items/darkglass-electronics-microtubes-b7k-analog-bass-preamp-pedal
Strymon DIG Dual Digital Delay Pedal,/items/strymon-dig-dual-digital-delay-pedal
Darkglass Electronics Duality Dual Fuzz Engine,/items/darkglass-electronics-duality-dual-fuzz-engine
Zoom G1X Next AK Andreas Kisser,/items/zoom-g1x-next-ak-andreas-kisser
MXR M-104 Distortion + Guitar Pedal,/items/mxr-m-104-distortion-guitar-pedal
Dunlop WAH Andreas Kisser AK 95,/items/dunlop-wah-andreas-kisser-ak-95
Dedalo KAMIKAZE - Distortion (KAM-4) - Effect Pedal,/items/dedalo-kamikaze-distortion-kam-4-effect-pedal
ART X-11 MIDI MasterControl Footswitch,/items/art-x-11-midi-mastercontrol-footswitch
Boss CS-2 Compressor Guitar Effect Pedal,/items/boss-cs-2-compressor-guitar-effect-pedal
Dallas Rangemaster,/items/dallas-rangemaster
Colorsound Wah Wah,/items/colorsound-wah-wah
Boss EV - 5,/items/boss-ev-5
Seymour Duncan Shape Shifter Tap Tremolo,/items/seymour-duncan-shape-shifter-tap-tremolo
Marshall TSL100 Footswitch,/items/marshall-tsl100-footswitch
G-Lab PB1 9V Power Box,/items/g-lab-pb1-9v-power-box
TC Electronic NDR-1 Nova Drive,/items/tc-electronic-ndr-1-nova-drive
Boss HM-2 Heavy Metal Distortion Effects Pedal,/items/boss-hm-2-heavy-metal-distortion-effects-pedal
Marshall ShredMaster,/items/marshall-shredmaster
RJM MasterMind MIDI Foot Controller,/items/rjm-mastermind-midi-foot-controller
Earthquaker Devices The Warden,/items/earthquaker-devices-the-warden
Way Huge Saucy Box,/items/way-huge-saucy-box
Mr. Black Supermoon,/items/mr-black-supermoon
Black Arts Toneworks Destroyer,/items/black-arts-toneworks-destroyer
Blackarts Toneworks Oath,/items/blackarts-toneworks-oath
MXR Custom Comp CSP202,/items/mxr-custom-comp-csp202
Boss OD-2 Turbo Overdrive Guitar Effects Pedal,/items/boss-od-2-turbo-overdrive-guitar-effects-pedal
Atomic Amps AmpliFire Multi-Effects Pedal,/items/atomic-amps-amplifire-multi-effects-pedal
Dunlop Echoplex Delay EP103,/items/dunlop-echoplex-delay-ep103
MXR Tap Tempo Switch M199,/items/mxr-tap-tempo-switch-m199
MXR Carbon Copy Bright Analog Delay,/items/mxr-carbon-copy-bright-analog-delay
MXR Il Torino Overdrive CSP033,/items/mxr-il-torino-overdrive-csp033
Atomic AmpliFIRE 12,/items/atomic-amplifire-12
Electro-Harmonix Switchblade Plus,/items/electro-harmonix-switchblade-plus
Electro-Harmonix Turnip Greens Multi-Effect Guitar Pedal,/items/electro-harmonix-turnip-greens-multi-effect-guitar-pedal
Electro-Harmonix  Super Pulsar - Stereo Tap Tremolo,/items/electro-harmonix-super-pulsar-stereo-tap-tremolo
DigiTech WH1 Whammy Pedal,/items/digitech-wh1-whammy-pedal
Boss SG-1 Slow Gear Effect Pedal,/items/boss-sg-1-slow-gear-effect-pedal
Fulltone FatBoost FB-2,/items/fulltone-fatboost-fb-2
