equipment_names,equipment_urls
Jam Pedals WaterFall Chorus & Vibrato Pedal,/items/jam-pedals-waterfall-chorus-vibrato-pedal
JAM PEDALS Delay Llama+,/items/jam-pedals-delay-llama--2
JAM pedals Fuzz Phrase,/items/jam-pedals-fuzz-phrase
JAM Pedals The Big Chill,/items/jam-pedals-the-big-chill
EarthQuaker Devices Rainbow Machine Polyphonic Pitch Mesmerizer Guitar Effects Pedal,/items/earthquaker-devices-rainbow-machine-polyphonic-pitch-mesmerizer-guitar-effects-pedal
Electro-Harmonix Deluxe Memory Man with Tap Tempo,/items/electro-harmonix-deluxe-memory-man-with-tap-tempo
Cusack Tap-a-Whirl Tremolo Pedal,/items/cusack-tap-a-whirl-tremolo-pedal
JHS The Kilt Overdrive Boost,/items/jhs-the-kilt-overdrive-boost
JHS Pulp ‘n Peel Compressor,/items/jhs-pulp-n-peel-compressor
Walrus Audio Vanguard - Dual Phase,/items/walrus-audio-vanguard-dual-phase
EarthQuaker Devices Avalanche Run Stereo Delay and Reverb,/items/earthquaker-devices-avalanche-run-stereo-delay-and-reverb
Teletronix Mulholland Drive Mk III,/items/teletronix-mulholland-drive-mk-iii
Old Blood Noise Endeavors Dark Star,/items/old-blood-noise-endeavors-dark-star
DOD FX-17 Wah-Volume Pedal,/items/dod-fx-17-wah-volume-pedal
Electro-Harmonix Stereo Memory Man,/items/electro-harmonix-stereo-memory-man
Fulltone Choralflange,/items/fulltone-choralflange
Diamond Tremolo TRM-1,/items/diamond-tremolo-trm-1
Way Huge Electronics Angry Troll Boost Guitar Effects Pedal,/items/way-huge-electronics-angry-troll-boost-guitar-effects-pedal
MXR Il Torino Overdrive CSP033,/items/mxr-il-torino-overdrive-csp033
MXR EVH 5150 Overdrive,/items/mxr-evh-5150-overdrive
MXR Carbon Copy Bright Analog Delay,/items/mxr-carbon-copy-bright-analog-delay
Horizon Devices Precision Drive,/items/horizon-devices-precision-drive
Death By Audio Reverberation Machine,/items/death-by-audio-reverberation-machine
Electro-Harmonix Electric Mistress Flanger/Filter Matrix,/items/electro-harmonix-electric-mistress-flanger-filter-matrix
Supreme Galaxy,/items/supreme-galaxy
Death By Audio Armageddon,/items/death-by-audio-armageddon
Electro Harmonix Tube Zipper,/items/electro-harmonix-tube-zipper
MXR M173 Classic 108 Fuzz Pedal,/items/mxr-m173-classic-108-fuzz-pedal
Devi Ever Soda Meiser,/items/devi-ever-soda-meiser
Free The Tone Audio Routing Controller ARC-3,/items/free-the-tone-audio-routing-controller-arc-3
TC Electronic Ditto X2 Looper Effects Pedal,/items/tc-electronic-ditto-x2-looper-effects-pedal
Providence Heat Blaster Distortion,/items/providence-heat-blaster-distortion
Fulltone 69 MKII Fuzz Pedal,/items/fulltone-69-mkii-fuzz-pedal
Devi Ever Shoe Gazer,/items/devi-ever-shoe-gazer
Free The Tone Gigs Boson,/items/free-the-tone-gigs-boson
Hornby Skewes Treble Booster,/items/hornby-skewes-treble-booster
Electro-Harmonix Little Big Muff Pi,/items/electro-harmonix-little-big-muff-pi
MXR M-181 Bass Blowtorch,/items/mxr-m-181-bass-blowtorch
MXR Custom Audio Electronics RS-10 MIDI Foot Controller,/items/mxr-custom-audio-electronics-rs-10-midi-foot-controller
Dunlop Joe Bonamassa Fuzz Face JB-F3 Black,/items/dunlop-joe-bonamassa-fuzz-face-jb-f3-black
Electro-Harmonix XO Hum Debugger Hum Eliminator Guitar Effects Pedal,/items/electro-harmonix-xo-hum-debugger-hum-eliminator-guitar-effects-pedal
Maxon AD-999 Pro Analog Delay,/items/maxon-ad-999-pro-analog-delay
Lastgasp Steroid overdrive,/items/lastgasp-steroid-overdrive
TC Electronic NR-1 Nova Reverb,/items/tc-electronic-nr-1-nova-reverb
TC Electronic ND-1 Nova Delay,/items/tc-electronic-nd-1-nova-delay
TC Electronic Dark Matter Distortion,/items/tc-electronic-dark-matter-distortion
Providence DLY-4 Chrono Delay,/items/providence-dly-4-chrono-delay
Mid-Fi Electronics Pitch Pirate,/items/mid-fi-electronics-pitch-pirate
Mid-Fi Electronics Glitch Computer,/items/mid-fi-electronics-glitch-computer
Boss PH-2 Super Phaser Guitar Effects Pedal,/items/boss-ph-2-super-phaser-guitar-effects-pedal
WMD Geiger Counter,/items/wmd-geiger-counter
Electro-Harmonix Sovtek Big Muff Pi,/items/electro-harmonix-sovtek-big-muff-pi
KR MegaVibe,/items/kr-megavibe
Marshall Supa Fuzz,/items/marshall-supa-fuzz
Westbury W-20,/items/westbury-w-20
Guyatone Flanger,/items/guyatone-flanger
Boss OD-1 Overdrive Guitar Effects Pedal,/items/boss-od-1-overdrive-guitar-effects-pedal
Maxon Phase Tone,/items/maxon-phase-tone
Line 6 Relay G30 Digital Wireless Guitar System,/items/line-6-relay-g30-digital-wireless-guitar-system
Ibanez Tone-Lok CF7 Chorus Flanger Pedal,/items/ibanez-tone-lok-cf7-chorus-flanger-pedal
Fulltone OF-1 Octafuzz,/items/fulltone-of-1-octafuzz
Holy Fire - Overdrive Distortion Boost - 48V Classic Edition,/items/holy-fire-overdrive-distortion-boost-48v-classic-edition
Korg CA-30 Chromatic Tuner,/items/korg-ca-30-chromatic-tuner
Emma OMP-1 OnoMATOpoeia Overdrive Pedal,/items/emma-omp-1-onomatopoeia-overdrive-pedal
Diago Powerstation,/items/diago-powerstation
Diago PB02 Gigman Pedal Board,/items/diago-pb02-gigman-pedal-board
Boss FS-6 Footswitch,/items/boss-fs-6-footswitch
Rockett Pedals Flex Drive,/items/rockett-pedals-flex-drive
Lex Bos Superdrive,/items/lex-bos-superdrive
MXR EP103 Echoplex,/items/mxr-ep103-echoplex
J. Rockett Audio Designs Guthrie Trapp Overdrive Pedal,/items/j-rockett-audio-designs-guthrie-trapp-overdrive-pedal
MXR Phase 95 Mini Phaser,/items/mxr-phase-95-mini-phaser
J Rockett Audio Designs The Dude,/items/j-rockett-audio-designs-the-dude
MXR Tap Tempo Switch M199,/items/mxr-tap-tempo-switch-m199
Pigtronix Class A Boost Pedal,/items/pigtronix-class-a-boost-pedal
Pigtronix Rototron,/items/pigtronix-rototron
Burkley Flatliner Six,/items/burkley-flatliner-six
Paul Cochrane Tim Overdrive,/items/paul-cochrane-tim-overdrive
Framptone The Amp Switcher Footswitch White,/items/framptone-the-amp-switcher-footswitch-white
Framptone The 3-Banger Footswitch White,/items/framptone-the-3-banger-footswitch-white
Roland RE-301 Chorus Echo Analog Tape Delay Effect,/items/roland-re-301-chorus-echo-analog-tape-delay-effect
Watkins Copicat,/items/watkins-copicat
Boss FZ-5 Fuzz Guitar Effects Pedal,/items/boss-fz-5-fuzz-guitar-effects-pedal
DigiTech DigiVerb Digital Reverb Pedal,/items/digitech-digiverb-digital-reverb-pedal
ZVex Vexter Series VSD Super Duper 2-in-1 Boost Guitar Effects Pedal,/items/zvex-vexter-series-vsd-super-duper-2-in-1-boost-guitar-effects-pedal
Carl Martin Octa-Switch MK2,/items/carl-martin-octa-switch-mk2
Ebtech 2-Channel Hum Eliminator,/items/ebtech-2-channel-hum-eliminator
Mr.Black DoubleChorus Pedal,/items/mr-black-doublechorus-pedal
Danelectro Daddy O. Overdrive Pedal,/items/danelectro-daddy-o-overdrive-pedal
Electro-Harmonix 16 Second Delay Pedal,/items/electro-harmonix-16-second-delay-pedal
Xotic Effects AC Booster Overdrive Pedal,/items/xotic-effects-ac-booster-overdrive-pedal
Electro-Harmonix Deluxe Memory Boy,/items/electro-harmonix-deluxe-memory-boy
Instruments for a New Electric Music Compact Faye Sing,/items/instruments-for-a-new-electric-music-compact-faye-sing
Tone Freak Buff Puff Clean Boost Pedal,/items/tone-freak-buff-puff-clean-boost-pedal
Line 6 M13 Stompbox Modeler,/items/line-6-m13-stompbox-modeler
Tone Freak Naked OD,/items/tone-freak-naked-od
Homebrew Electronics HBE THC Three Hound Chorus,/items/homebrew-electronics-hbe-thc-three-hound-chorus
Fulltone Clyde Wah,/items/fulltone-clyde-wah
Mad Professor Forest Green Compressor,/items/mad-professor-forest-green-compressor
Catalinbread Bell Epoch,/items/catalinbread-bell-epoch
Carlin Compressor,/items/carlin-compressor
Klemt Echolette NG51-S,/items/klemt-echolette-ng51-s
Dunlop Dallas Arbiter Fuzz Face,/items/dunlop-dallas-arbiter-fuzz-face
Roger Mayer Octavia Pedal,/items/roger-mayer-octavia-pedal
Marshall RF-1 Reflector,/items/marshall-rf-1-reflector
