equipment_names,equipment_urls
Menatone Red Snapper,/items/menatone-red-snapper
Red Witch Deluxe Moon Phaser,/items/red-witch-deluxe-moon-phaser
TC Electronic Trinity,/items/tc-electronic-trinity
T-Rex Alberta II Dual Overdrive Pedal,/items/t-rex-alberta-ii-dual-overdrive-pedal
Xotic Effects EP Booster Pedal,/items/xotic-effects-ep-booster-pedal
Vox Joe Satriani Satchurator Distortion Guitar Effects Pedal,/items/vox-joe-satriani-satchurator-distortion-guitar-effects-pedal
Vox Joe Satriani Ice 9 Overdrive Guitar Effects Pedal,/items/vox-joe-satriani-ice-9-overdrive-guitar-effects-pedal
Vox Joe Satriani Time Machine Delay Pedal,/items/vox-joe-satriani-time-machine-delay-pedal
Vox Joe Satriani Big Bad Dual Wah Guitar Effects Pedal,/items/vox-joe-satriani-big-bad-dual-wah-guitar-effects-pedal
Voodoo Lab Proctavia Pedal,/items/voodoo-lab-proctavia-pedal
Neunaber Wet Reverb Pedal V3,/items/neunaber-wet-reverb-pedal-v3
Roger Mayer Voodoo Vibe  Plus Guitar Effects Pedal,/items/roger-mayer-voodoo-vibe-plus-guitar-effects-pedal
Marshall PEDL-10048 JMD:1 Stompware Foot Controller,/items/marshall-pedl-10048-jmd-1-stompware-foot-controller
ZVex Ringtone TT(Tap Tempo),/items/zvex-ringtone-tt-tap-tempo
Digitech IPS-33B Super Harmony Machine,/items/digitech-ips-33b-super-harmony-machine
Fulltone CLYDE Standard Wah,/items/fulltone-clyde-standard-wah
Fulltone Mini DejaVibe,/items/fulltone-mini-dejavibe
Ibanez FL-9 Flanger,/items/ibanez-fl-9-flanger
Machsonic Thrust Drive,/items/machsonic-thrust-drive
Universal Audio 1176LN Solid State Limiting Amplifier,/items/universal-audio-1176ln-solid-state-limiting-amplifier
DBX 800 Series Two-Module Frame FS900,/items/dbx-800-series-two-module-frame-fs900
MXR M-109 6-Band Graphic EQ,/items/mxr-m-109-6-band-graphic-eq
JHS Crayon Overdrive Pedal,/items/jhs-crayon-overdrive-pedal
Keeley Fuzz Head Effects Pedal,/items/keeley-fuzz-head-effects-pedal
Keeley Compressor 2-Knob Effect Pedal,/items/keeley-compressor-2-knob-effect-pedal
DOD Graphic Equalizer,/items/dod-graphic-equalizer
ZVex Wah Probe Guitar Effects Pedal,/items/zvex-wah-probe-guitar-effects-pedal
Boss FS-5U Nonlatching Footswitch,/items/boss-fs-5u-nonlatching-footswitch
Liquid-Foot Pro MIDI Controller,/items/liquid-foot-pro-midi-controller
Molten MiDi,/items/molten-midi
Way Huge Echo Puss Analog Delay,/items/way-huge-echo-puss-analog-delay
JHS The Kilt Overdrive Boost,/items/jhs-the-kilt-overdrive-boost
Electro-Harmonix XO Stereo Clone Theory Analog Chorus / Vibrato Guitar Effects Pedal,/items/electro-harmonix-xo-stereo-clone-theory-analog-chorus-vibrato-guitar-effects-pedal
Boss RC-2 Loop Station,/items/boss-rc-2-loop-station
Line 6 ToneCore Verbzilla Guitar Effects Pedal,/items/line-6-tonecore-verbzilla-guitar-effects-pedal
Ibanez TS808DX Tube Screamer w/Booster,/items/ibanez-ts808dx-tube-screamer-w-booster
Dunlop EVH 95 Signature Wah,/items/dunlop-evh-95-signature-wah
MXR EVH 35th Anniversary Phase 90,/items/mxr-evh-35th-anniversary-phase-90
MXR EVH-117 EVH 35th Anniversary Flanger,/items/mxr-evh-117-evh-35th-anniversary-flanger
Dunlop EVH 35th Anniversary Wah,/items/dunlop-evh-35th-anniversary-wah
Electro-Harmonix Echoflanger (1977),/items/electro-harmonix-echoflanger-1977
Boss DF-2 Super Distortion & Feedbacker,/items/boss-df-2-super-distortion-feedbacker
Electro-Harmonix Stereo Polychorus,/items/electro-harmonix-stereo-polychorus
DOD FX69 Grunge,/items/dod-fx69-grunge
Analog Man AR20DL Analog Delay,/items/analog-man-ar20dl-analog-delay
Fulltone Custom Shop Tube Tape Echo - Standard Version,/items/fulltone-custom-shop-tube-tape-echo-standard-version
Radial Engineering BigShot PB1 Class-A Power Booster,/items/radial-engineering-bigshot-pb1-class-a-power-booster
Electro-Harmonix Q-Tron,/items/electro-harmonix-q-tron
EarthQuaker Devices Terminal Fuzz,/items/earthquaker-devices-terminal-fuzz
Earthquaker Devices Tone Job EQ,/items/earthquaker-devices-tone-job-eq
EarthQuaker Devices Disaster Transport Jr.,/items/earthquaker-devices-disaster-transport-jr
Hallmark Nu Fuzz,/items/hallmark-nu-fuzz
Kikusui PCR1000M Power Supply,/items/kikusui-pcr1000m-power-supply
Alnico Tubby Tone Speakers,/items/alnico-tubby-tone-speakers
Malekko Omicron Fuzz,/items/malekko-omicron-fuzz
Rosac Electronics Nu-Wa Fuzz Pedal,/items/rosac-electronics-nu-wa-fuzz-pedal
Mission Engineering EP-1 Expression Pedal,/items/mission-engineering-ep-1-expression-pedal
Electro-Harmonix Black Finger Tube Compression Pedal,/items/electro-harmonix-black-finger-tube-compression-pedal
Fulltone Supa-Trem ST-1 Tremolo Pedal,/items/fulltone-supa-trem-st-1-tremolo-pedal
Electro-Harmonix Bass MicroSynth Effects Pedal,/items/electro-harmonix-bass-microsynth-effects-pedal
Boss ME-50B Bass Multiple Effects Pedal,/items/boss-me-50b-bass-multiple-effects-pedal
Onkart Gromt Grombass Bass Distortion Pedal,/items/onkart-gromt-grombass-bass-distortion-pedal
Knight Audio Technologies KAT STB,/items/knight-audio-technologies-kat-stb
Greg Fryer Treble Booster Touring,/items/greg-fryer-treble-booster-touring
Chewie Monsta Looper,/items/chewie-monsta-looper
Boss RC-30 Loop Station,/items/boss-rc-30-loop-station
Radial Engineering SW8 Auto-Switcher,/items/radial-engineering-sw8-auto-switcher
Roland FC-300,/items/roland-fc-300
Chewie 2,/items/chewie-2
Way Huge Saucy Box,/items/way-huge-saucy-box
Planet Waves CT-04 Chromatic Pedal Tuner,/items/planet-waves-ct-04-chromatic-pedal-tuner
Morley VAI-1 Steve Vai Bad Horsie Wah,/items/morley-vai-1-steve-vai-bad-horsie-wah
TC Eletronic Flashback Triple Delay,/items/tc-eletronic-flashback-triple-delay
Mesa/Boogie Grid Slammer Overdrive,/items/mesa-boogie-grid-slammer-overdrive
Empress Tap Tremolo Pedal,/items/empress-tap-tremolo-pedal
Radial engineering Texas bones,/items/radial-engineering-texas-bones
Keeley Java Boost,/items/keeley-java-boost
Diamond Memory Lane Junior,/items/diamond-memory-lane-junior
Dunlop 95Q Cry Baby Wah Wah,/items/dunlop-95q-cry-baby-wah-wah
Line 6 Relay G70,/items/line-6-relay-g70
Zakk Wylde Overdrive Pedal By MXR,/items/zakk-wylde-overdrive-pedal-by-mxr
Analogman turbo tube screamer,/items/analogman-turbo-tube-screamer
Boss DC-2 Dimension C,/items/boss-dc-2-dimension-c
Ernie Ball 6185 Wah Guitar Effects Pedal,/items/ernie-ball-6185-wah-guitar-effects-pedal
MXR Custom Comp CSP202,/items/mxr-custom-comp-csp202
Ibanez Tone-Lok LF7 Lo-Fi Filter pedal,/items/ibanez-tone-lok-lf7-lo-fi-filter-pedal
Roland FV 2 Volume Pedal,/items/roland-fv-2-volume-pedal
MXR Analog Delay,/items/mxr-analog-delay
Tonebender MK1 fuzz,/items/tonebender-mk1-fuzz
Boss OD-1 Overdrive Guitar Effects Pedal,/items/boss-od-1-overdrive-guitar-effects-pedal
Skrydstrup MR10 Loop System,/items/skrydstrup-mr10-loop-system
Korg DTR2000 Tuner,/items/korg-dtr2000-tuner
Akai Deep Impact,/items/akai-deep-impact
Crowther Audio Prunes & Custard,/items/crowther-audio-prunes-custard
Human Gear Animato,/items/human-gear-animato
Line 6 Bass Pod xt Pro,/items/line-6-bass-pod-xt-pro
Roland PK5 Dynamic MIDI Pedal,/items/roland-pk5-dynamic-midi-pedal
Line 6 Variax Cabled Power Kit,/items/line-6-variax-cabled-power-kit
Boss FV 300H Volume Pedal,/items/boss-fv-300h-volume-pedal
Digitech Jimi Hendrix Experience,/items/digitech-jimi-hendrix-experience
DigiTech HM2 HarmonyMan Intelligent Pitch Shifter Pedal,/items/digitech-hm2-harmonyman-intelligent-pitch-shifter-pedal
Gig-Fx Chopper,/items/gig-fx-chopper
Johnson J-12 Millinnium Foot Controller,/items/johnson-j-12-millinnium-foot-controller
Boomerang Phrase Sampler,/items/boomerang-phrase-sampler
Celestion Vintage 30,/items/celestion-vintage-30
FLUX:FX - the audio manipulation app by NOIISE,/items/flux-fx-the-audio-manipulation-app-by-noiise
Soundblox Pro Multiwave Distortion,/items/soundblox-pro-multiwave-distortion
Pigtronix Keymaster,/items/pigtronix-keymaster
Eventide PitchFactor Harmonizer,/items/eventide-pitchfactor-harmonizer
DigiTech iStomp,/items/digitech-istomp
Pigtronix Tremvelope Envelope Modified Tremolo,/items/pigtronix-tremvelope-envelope-modified-tremolo
Electro-Harmonix Flanger Hoax Phaser/Flanger Modulator,/items/electro-harmonix-flanger-hoax-phaser-flanger-modulator
FAMC Liquid Foot+ 12+,/items/famc-liquid-foot-12
Way Huge Red Llama Overdrive,/items/way-huge-red-llama-overdrive
Boss RV-3 Digital Reverb/Delay Pedal,/items/boss-rv-3-digital-reverb-delay-pedal
Real McCoy Custom RMC5 Wizard Wah Pedal,/items/real-mccoy-custom-rmc5-wizard-wah-pedal
Vox V845 Wah-Wah Pedal,/items/vox-v845-wah-wah-pedal
Dunlop Eric Johnson Signature Fuzz Face,/items/dunlop-eric-johnson-signature-fuzz-face
MXR M87 Bass Compressor Bass Effects Pedal,/items/mxr-m87-bass-compressor-bass-effects-pedal
MXR Digital Delay Rack Mount,/items/mxr-digital-delay-rack-mount
Fulltone Soul-Bender Fuzz,/items/fulltone-soul-bender-fuzz
Toad Works Barracuda Flanger,/items/toad-works-barracuda-flanger
Prescription Electronics Experience Octave Swell Fuzz Effects Pedal,/items/prescription-electronics-experience-octave-swell-fuzz-effects-pedal
Fulltone Choralflange,/items/fulltone-choralflange
Ibanez Tone-Lok CF7 Chorus Flanger Pedal,/items/ibanez-tone-lok-cf7-chorus-flanger-pedal
Boss EQ-20,/items/boss-eq-20
Ross R-40 Direct Box/Noise Gate Pedal,/items/ross-r-40-direct-box-noise-gate-pedal
MXR CSP101SL Script Phase 90 with LED,/items/mxr-csp101sl-script-phase-90-with-led
Tychobrahe Wah Pedal,/items/tychobrahe-wah-pedal
Analog Man Beano Boost,/items/analog-man-beano-boost
MIDI Solutions T8 8-output MIDI Thru Box,/items/midi-solutions-t8-8-output-midi-thru-box
Voodoo Lab Pedal Power Digital Power Supply,/items/voodoo-lab-pedal-power-digital-power-supply
Rockett Pedals Mark Sampson Hightop EQ/Boost Guitar Effects Pedal,/items/rockett-pedals-mark-sampson-hightop-eq-boost-guitar-effects-pedal
Aion Compressor Effects Pedal,/items/aion-compressor-effects-pedal
Pedaltrain VOLTO 9-Volt Rechargeable Power Supply,/items/pedaltrain-volto-9-volt-rechargeable-power-supply
Paul Cochrane Timmy Transparent Overdrive,/items/paul-cochrane-timmy-transparent-overdrive
ISP Technologies Decimator II Noise Reduction Pedal,/items/isp-technologies-decimator-ii-noise-reduction-pedal
Voodoo Lab Micro Vibe Vintage Rotary Speaker Pedal,/items/voodoo-lab-micro-vibe-vintage-rotary-speaker-pedal
Wampler Ego Compressor,/items/wampler-ego-compressor
Malekko Heavy Industry Omicron Series Vibrato Guitar Effects Pedal,/items/malekko-heavy-industry-omicron-series-vibrato-guitar-effects-pedal
RJM Mini Effect Gizmo,/items/rjm-mini-effect-gizmo
Mission Engineering SP-1 Expression Pedal,/items/mission-engineering-sp-1-expression-pedal
Analog Man King of Tone 4 Jack Version,/items/analog-man-king-of-tone-4-jack-version
Pete Cornish SS-3 v1,/items/pete-cornish-ss-3-v1
Way Huge Electronics Aqua-Puss Original Analog Delay Guitar Effects Pedal,/items/way-huge-electronics-aqua-puss-original-analog-delay-guitar-effects-pedal
Sabbadius Mr White Booster,/items/sabbadius-mr-white-booster
Marshall Bluesbreaker Guitar Pedal,/items/marshall-bluesbreaker-guitar-pedal
Keeley Katana Pre Amp Guitar Effect Pedal,/items/keeley-katana-pre-amp-guitar-effect-pedal
Korg G4 Toneworks Rotary Speaker Simulator,/items/korg-g4-toneworks-rotary-speaker-simulator
Roger Linn Design AdrenaLinn III Guitar Effects Processor,/items/roger-linn-design-adrenalinn-iii-guitar-effects-processor
Real McCoy Custom RMC8 Guitar Eqwahlyzer Wah Pedal,/items/real-mccoy-custom-rmc8-guitar-eqwahlyzer-wah-pedal
Boss RT-20 Rotary Speaker Sound Processor,/items/boss-rt-20-rotary-speaker-sound-processor
Electro-Harmonix Q-Tron Plus,/items/electro-harmonix-q-tron-plus
Ibanez GE10 Graphic Equalizer,/items/ibanez-ge10-graphic-equalizer
Sabbadius 80 Overdrive Tone,/items/sabbadius-80-overdrive-tone
TC Electronic PolyTune Clip,/items/tc-electronic-polytune-clip
Lehle Dual SGoS Amp Switcher,/items/lehle-dual-sgos-amp-switcher
Ibanez FL305 Effects Pedal,/items/ibanez-fl305-effects-pedal
Electro-Harmonix Stereo Memory Man with Hazarai,/items/electro-harmonix-stereo-memory-man-with-hazarai
Origin Effects SlideRIG,/items/origin-effects-sliderig
MXR 6-Band Graphic Equalizer,/items/mxr-6-band-graphic-equalizer
Korg Toneworks DTR-2000,/items/korg-toneworks-dtr-2000
Diaz Texas Ranger,/items/diaz-texas-ranger
Emma Discombobulator,/items/emma-discombobulator
Planet Waves Tru-Strobe Pedal Tuner,/items/planet-waves-tru-strobe-pedal-tuner
Dunlop JH3S Jimi Hendrix Octave Fuzz,/items/dunlop-jh3s-jimi-hendrix-octave-fuzz
Maxon FV10 Fuzz Elements - Void,/items/maxon-fv10-fuzz-elements-void
Maxon PT-9 Pro Plus,/items/maxon-pt-9-pro-plus
MXR Micro Chorus M148,/items/mxr-micro-chorus-m148
Dunlop Jimi Hendrix™ Signature Wah,/items/dunlop-jimi-hendrix-signature-wah
Maxon OD-9 Overdrive,/items/maxon-od-9-overdrive
Maxon AF-9 Auto Filter,/items/maxon-af-9-auto-filter
Maxon Ph 350 Rotary Phaser,/items/maxon-ph-350-rotary-phaser
Boss AC-3 Acoustic Simulator Guitar Effects Pedal,/items/boss-ac-3-acoustic-simulator-guitar-effects-pedal
Catalinbread Super Chili Picoso,/items/catalinbread-super-chili-picoso
Walrus Audio Janus Tremolo Fuzz Boutique Guitar Pedal,/items/walrus-audio-janus-tremolo-fuzz-boutique-guitar-pedal
Walrus Audio Jupiter Fuzz,/items/walrus-audio-jupiter-fuzz
Subdecay Super Spring Theory,/items/subdecay-super-spring-theory
Catalinbread Formula No. 5,/items/catalinbread-formula-no-5
Bad Cat Siamese Drive,/items/bad-cat-siamese-drive
Catalinbread Callisto,/items/catalinbread-callisto
Empress Superdelay Digital Delay Pedal,/items/empress-superdelay-digital-delay-pedal
Ibanez Tone-Lok TC7 Tri-Mode Chorus,/items/ibanez-tone-lok-tc7-tri-mode-chorus
Empress Fuzz,/items/empress-fuzz
Catalinbread Semaphore Tremolo,/items/catalinbread-semaphore-tremolo
Blackout Effectors Whetstone Analog Phaser,/items/blackout-effectors-whetstone-analog-phaser
A/DA Flanger,/items/a-da-flanger
Moog MF-102 Moogerfooger Ring Modulator,/items/moog-mf-102-moogerfooger-ring-modulator
Death by Audio Echo Dream 2,/items/death-by-audio-echo-dream-2
Wampler Faux Spring Reverb,/items/wampler-faux-spring-reverb
JHS Warble Tron,/items/jhs-warble-tron
Sobbat Glow Vibe,/items/sobbat-glow-vibe
Keeley Modded Ibanez TS9DX FLEXI 4x2 Tube Screamer Guitar Effects Pedal,/items/keeley-modded-ibanez-ts9dx-flexi-4x2-tube-screamer-guitar-effects-pedal
Ibanez Jemini Distortion Guitar Effects Pedal,/items/ibanez-jemini-distortion-guitar-effects-pedal
Boss OD-1X Overdrive Guitar Effects Pedal,/items/boss-od-1x-overdrive-guitar-effects-pedal
Morley Little Alligator Volume Pedal,/items/morley-little-alligator-volume-pedal
Boss BD-2W Blues Driver Waza Craft,/items/boss-bd-2w-blues-driver-waza-craft
Boss FV-100 Volume Pedal,/items/boss-fv-100-volume-pedal
Boss DM-2W Waza Craft Delay Pedal,/items/boss-dm-2w-waza-craft-delay-pedal
Red Witch Titan Delay Guitar Effects Pedal,/items/red-witch-titan-delay-guitar-effects-pedal
BOSS SD-1W Super OverDrive Waza Craft Pedal,/items/boss-sd-1w-super-overdrive-waza-craft-pedal
Red Witch Medusa Chorus and Tremolo Pedal,/items/red-witch-medusa-chorus-and-tremolo-pedal
Red Witch Pentavocal Tremolo Pedal,/items/red-witch-pentavocal-tremolo-pedal
Peterson Strobe Tuner R450,/items/peterson-strobe-tuner-r450
Morley ABY Footswitch,/items/morley-aby-footswitch
RCA 6L6 Tubes,/items/rca-6l6-tubes
Mu-Tron Octave Divider,/items/mu-tron-octave-divider
Boss BF-1,/items/boss-bf-1
Conn ST-11 Strobotuner,/items/conn-st-11-strobotuner
J Rockett Audio Designs BLUENOTE Pro Guitar Distortion Effects Pedal,/items/j-rockett-audio-designs-bluenote-pro-guitar-distortion-effects-pedal
Boss CE-3 Chorus,/items/boss-ce-3-chorus
Vertex Axis Wah,/items/vertex-axis-wah
DigiTech XP-100 Whammy-Wah,/items/digitech-xp-100-whammy-wah
ZVEX Machine,/items/zvex-machine
Z.Vex Seek Wah,/items/z-vex-seek-wah
ZVex Hand-Painted LO-FI Loop Junky Guitar Effects Pedal,/items/zvex-hand-painted-lo-fi-loop-junky-guitar-effects-pedal
MXR Custom Audio Electronics RS-10 MIDI Foot Controller,/items/mxr-custom-audio-electronics-rs-10-midi-foot-controller
Death By Audio Fuzz War Overload,/items/death-by-audio-fuzz-war-overload
Jam Pedals Boomster,/items/jam-pedals-boomster
BearFoot FX Honey Bee Overdrive,/items/bearfoot-fx-honey-bee-overdrive
Voodoo Lab Sparkle Drive,/items/voodoo-lab-sparkle-drive
Danelectro Wasabi Delay,/items/danelectro-wasabi-delay
Hughes & Kettner Tube Factor,/items/hughes-kettner-tube-factor
Maxon AD80 Analog Delay,/items/maxon-ad80-analog-delay
Boss ME-80 Guitar Multiple Effects,/items/boss-me-80-guitar-multiple-effects
Lexicon Prime Time Digital Delay model 93,/items/lexicon-prime-time-digital-delay-model-93
Boss OD-3 OverDrive Guitar Effects Pedal,/items/boss-od-3-overdrive-guitar-effects-pedal
Pete Cornish SS-3,/items/pete-cornish-ss-3
Analogman Sun Face Fuzz Pedal,/items/analogman-sun-face-fuzz-pedal
Prescription Electronics COB,/items/prescription-electronics-cob
JHS Honey Comb Deluxe Dual Speed Tremolo Pedal,/items/jhs-honey-comb-deluxe-dual-speed-tremolo-pedal
DLS RotoSIM,/items/dls-rotosim
Vemuram Jan Ray Overdrive,/items/vemuram-jan-ray-overdrive
Shin-Ei Vibe Bro,/items/shin-ei-vibe-bro
Analog Outfitters Scanner,/items/analog-outfitters-scanner
Malekko Heavy Industry Spring Chicken Mole Reverb Guitar Effects Pedal,/items/malekko-heavy-industry-spring-chicken-mole-reverb-guitar-effects-pedal
Berkos FX Third Stone,/items/berkos-fx-third-stone
JMI Zonk Machine MK1,/items/jmi-zonk-machine-mk1
TC Electronic Polytune Mini Noir,/items/tc-electronic-polytune-mini-noir
XTS Tejas Boost Effects Pedal,/items/xts-tejas-boost-effects-pedal
Source Audio One Series Nemesis Delay,/items/source-audio-one-series-nemesis-delay
Maestro Rhythm & Sound,/items/maestro-rhythm-sound
Lexicon Model 92 Delay Unit,/items/lexicon-model-92-delay-unit
Seymour Duncan Vise Grip Compressor,/items/seymour-duncan-vise-grip-compressor
Seymour Duncan 805 Overdrive,/items/seymour-duncan-805-overdrive
Seymour Duncan Dirty Deed - Distortion,/items/seymour-duncan-dirty-deed-distortion
Seymour Duncan Vapour Trail Analog Delay,/items/seymour-duncan-vapour-trail-analog-delay
Seymour Duncan Shapeshifter Stereo Tremolo,/items/seymour-duncan-shapeshifter-stereo-tremolo
Seymour Duncan Studio Bass Compressor,/items/seymour-duncan-studio-bass-compressor
Wampler Dual Fusion Overdrive,/items/wampler-dual-fusion-overdrive
Wampler Pinnacle Distortion,/items/wampler-pinnacle-distortion
Fractal Audio Systems AX8 Amp Modeler/Multi-FX Processor,/items/fractal-audio-systems-ax8-amp-modeler-multi-fx-processor
Carl Martin Octa-Switch MK2,/items/carl-martin-octa-switch-mk2
Friedman BE-OD Overdrive,/items/friedman-be-od-overdrive
Protone Tosin Abasi Signature Overdrive,/items/protone-tosin-abasi-signature-overdrive
ISP Decimator G-String,/items/isp-decimator-g-string
TC Electronic Ditto X4 Looper,/items/tc-electronic-ditto-x4-looper
MXR M80 Bass DI+,/items/mxr-m80-bass-di
rawkworks light overdrive,/items/rawkworks-light-overdrive
Strymon blueSky Reverberator Pedal,/items/strymon-bluesky-reverberator-pedal
Visual Sound Garagetone Chainsaw Distortion,/items/visual-sound-garagetone-chainsaw-distortion
JHS Mini Foot Fuzz Pedal,/items/jhs-mini-foot-fuzz-pedal
EMPRESS Multidrive,/items/empress-multidrive
Strymon Ola dBucket Chorus & Vibrato,/items/strymon-ola-dbucket-chorus-vibrato
DigiTech DigiVerb Digital Reverb Pedal,/items/digitech-digiverb-digital-reverb-pedal
Dirt Transmitter,/items/dirt-transmitter
Old Blood Noise Endeavors Reflector Chorus,/items/old-blood-noise-endeavors-reflector-chorus
EarthQuaker Devices Ghost Echo Reverb,/items/earthquaker-devices-ghost-echo-reverb
EarthQuaker Devices Transmisser,/items/earthquaker-devices-transmisser
Vox V810 Valve-Tone,/items/vox-v810-valve-tone
Boss DD-5 Digital Delay,/items/boss-dd-5-digital-delay
Zoom G2R,/items/zoom-g2r
Sobbat Phase Breaker II.,/items/sobbat-phase-breaker-ii
Zoom G2,/items/zoom-g2
Drive Breaker Distortion Effects Pedal,/items/drive-breaker-distortion-effects-pedal
Tech 21 Boost DLA,/items/tech-21-boost-dla
Fire Custom Bobber Wah Pedal,/items/fire-custom-bobber-wah-pedal
Dunlop TS-1 Tremolo Stereo Pan,/items/dunlop-ts-1-tremolo-stereo-pan
Tech 21 Richie Kotzen Signature RK5 Fly Rig,/items/tech-21-richie-kotzen-signature-rk5-fly-rig
Jim Dunlop GCB95 Original Crybaby Wah,/items/jim-dunlop-gcb95-original-crybaby-wah
Walrus Audio Deep Six Compressor,/items/walrus-audio-deep-six-compressor
TC Helicon VoiceLive 3 Multi Effects Pedal,/items/tc-helicon-voicelive-3-multi-effects-pedal
Audio Kitchen The Big Trees,/items/audio-kitchen-the-big-trees
Durham Electronics Crazy Horse,/items/durham-electronics-crazy-horse
Lehle 1@3 ABC Box,/items/lehle-1-3-abc-box
Vox VF002,/items/vox-vf002
Dwarfcraft Shiva Fuzz Guitar Effects Pedal,/items/dwarfcraft-shiva-fuzz-guitar-effects-pedal
Dwarfcraft Devices Eau Claire Thunder,/items/dwarfcraft-devices-eau-claire-thunder
Dr Scientist Reverberator,/items/dr-scientist-reverberator--2
SubDecay Echobox,/items/subdecay-echobox
Blackbird Custom Pedalboard,/items/blackbird-custom-pedalboard
Abbott's Music Handwired Fuzz Pedal,/items/abbott-s-music-handwired-fuzz-pedal
Parmee Acoustics and Collins Electromagnetics (PA:CE) Automatic Double Tracker,/items/parmee-acoustics-and-collins-electromagnetics-pa-ce-automatic-double-tracker
Budda OM Overdrive Guitar Pedal,/items/budda-om-overdrive-guitar-pedal
Budda Zenman Overdrive Guitar Pedal,/items/budda-zenman-overdrive-guitar-pedal
Strymon Deco Tape Saturation & Doubletracker,/items/strymon-deco-tape-saturation-doubletracker
Boss SY-300 Guitar Synthesizer,/items/boss-sy-300-guitar-synthesizer
Budda Samsara Delay Guitar Effects Pedal,/items/budda-samsara-delay-guitar-effects-pedal
TC Electronic Alter Ego V2 Vintage Echo,/items/tc-electronic-alter-ego-v2-vintage-echo
Chandler Tube Driver Rack,/items/chandler-tube-driver-rack
Musicom Lab EFX Lite 8L,/items/musicom-lab-efx-lite-8l
Boss ES-8 Effects Switching System,/items/boss-es-8-effects-switching-system
Line 6 M5 Stompbox Modeler Guitar Multi Effects Pedal,/items/line-6-m5-stompbox-modeler-guitar-multi-effects-pedal
Ibanez FZ7 Fuzz Pedal,/items/ibanez-fz7-fuzz-pedal
Behringer UT100 Ultra Tremolo,/items/behringer-ut100-ultra-tremolo
Broadcast Hard On,/items/broadcast-hard-on
Lehle Little Dual Amp Switcher Guitar Pedal,/items/lehle-little-dual-amp-switcher-guitar-pedal
Keeley Gold Star Reverb,/items/keeley-gold-star-reverb
Pete Cornish SS-2,/items/pete-cornish-ss-2
SIB Blue Echodrive Pedal,/items/sib-blue-echodrive-pedal
Way Huge Electronics Aqua-Puss MkII Analog Delay Guitar Effects Pedal,/items/way-huge-electronics-aqua-puss-mkii-analog-delay-guitar-effects-pedal
Boss SL-20 Slicer Twin Pedal,/items/boss-sl-20-slicer-twin-pedal
Boss HR-2 Harmonist Guitar Effect Pedal,/items/boss-hr-2-harmonist-guitar-effect-pedal
JHS Muffuletta 6-way Distortion Fuzz,/items/jhs-muffuletta-6-way-distortion-fuzz
Visual Sound H2O Chorus & Echo Pedal,/items/visual-sound-h2o-chorus-echo-pedal
Ebtech 2-Channel Hum Eliminator,/items/ebtech-2-channel-hum-eliminator
Pete Cornish LD-1,/items/pete-cornish-ld-1
Mu-Tron Wah,/items/mu-tron-wah
Fulltone Full Drive 2 10th Anniversary Mosfet Edition,/items/fulltone-full-drive-2-10th-anniversary-mosfet-edition
Neunaber Wet Mono Reverb Pedal,/items/neunaber-wet-mono-reverb-pedal
Jen Cry Baby Super Wah Pedal,/items/jen-cry-baby-super-wah-pedal
Ibanez SC-10 Super Stereo Chorus,/items/ibanez-sc-10-super-stereo-chorus
Eventide ModFactor,/items/eventide-modfactor
Retro-Sonic Stereo Chorus,/items/retro-sonic-stereo-chorus
Tone Freak Abunai 2,/items/tone-freak-abunai-2
Tone City Tape Machine Delay,/items/tone-city-tape-machine-delay
Buffalo FX Germanium Fuzz.,/items/buffalo-fx-germanium-fuzz
Mesa Boogie Flux Drive,/items/mesa-boogie-flux-drive
Voodoo Lab Pedal Power MONDO,/items/voodoo-lab-pedal-power-mondo--2
Rogue Tremolo,/items/rogue-tremolo
Electro-Harmonix LPB-1 Linear Power Booster Preamp,/items/electro-harmonix-lpb-1-linear-power-booster-preamp
CMATMODS Signa Drive,/items/cmatmods-signa-drive
Peterson StroboStomp Tuner,/items/peterson-strobostomp-tuner
BOSS PSM-5 Power supply & master switch,/items/boss-psm-5-power-supply-master-switch
Free The Tone Audio Routing Controller ARC-3,/items/free-the-tone-audio-routing-controller-arc-3
Rockett Chicken Soup OD,/items/rockett-chicken-soup-od
Boss DA-2 Adaptive Distortion Guitar Effects Pedal,/items/boss-da-2-adaptive-distortion-guitar-effects-pedal
Boss TE-2 Tera Echo Guitar Effects Pedal,/items/boss-te-2-tera-echo-guitar-effects-pedal
TC Electronic Sentry Noise Gate Guitar Pedal,/items/tc-electronic-sentry-noise-gate-guitar-pedal
BOSS DD-500 Digital Delay,/items/boss-dd-500-digital-delay
DigiTech Drop Polyphonic Drop Tune Pedal,/items/digitech-drop-polyphonic-drop-tune-pedal
Lastgasp Steroid overdrive,/items/lastgasp-steroid-overdrive
Behringer UM200 Ultra Metal,/items/behringer-um200-ultra-metal
Mooer Reecho Digital Delay,/items/mooer-reecho-digital-delay
Mr. Black Supermoon,/items/mr-black-supermoon
One Control Minimal AB Box,/items/one-control-minimal-ab-box
Reverse Button,/items/reverse-button
Jimi Hendrix 70th Anniversary Tribute Series Fuzz Face Distortion,/items/jimi-hendrix-70th-anniversary-tribute-series-fuzz-face-distortion
Boss FZ-5 Fuzz Guitar Effects Pedal,/items/boss-fz-5-fuzz-guitar-effects-pedal
Boorocks Leon MD1 Multi Driver,/items/boorocks-leon-md1-multi-driver
